,khach_cmt,rating,shop_phan_hoi
69,"Vải co giãn, màu khá đẹp như hình. Shop tư vấn mình 32 nhưng mạnh dạn lấy 34, các bạn mua dau nên đo bằng chiều ngang lưng quần là chuẩn nhất. Mình giặt ko bị phai màu nhiều. Có điều chỗ ống quần bị khâu chắp vá, may là nó ở sát dưới cùng và màu đen nên ko thấy rõ nên mình chỉ cho 3 sao thôi.",3,
70,Quần khá ok đường may đẹp không có chỉ thừa nhưng không hiểu sao lại giập cái ô nhê dính vào cái lót túi làm mình đi sửa mất thời gian lên mình cho 3*,3,
71,"Vải oke, chỉ may bị sổ khá nhiều ở đùi, nồng nặc mùi thuốc nhuộm dù đã giặt nhiều lần. Cân nhắc ạ",3,
72,"Quần nặng mùi, lỗi chỉ đoạn 2cm mà thôi tự sửa dc, dáng đẹp, chất vải tốt trong tầm giá",3,Cảm ơn a
73,"Ko hiểu quần Zara kiểu gì mà size 35 mà nhỏ xíu xiu như size 30 zị đó, trả hàng lại thì phiền phức quá nên đành xếp vào tủ bỏ xó đó thôi chứ bik sao giờ  ..hic hic ...",3,
74,"Sản phầm có mùi phải xả nhiều lần, giặt ra màu tới lần thứ 3 ae cẩn thận khi giặt chung.",3,
75,"Chất liệu oke, tuy nhiên đặt 29 lại giao 28",3,
76,Hàng FAKE nhìn khoá tem mác/chỉ là biết ngay. Quần giống video chứ ko giống hình. Rất mùi. tạm chất nhận,3,Cảm ơn a đã phản hồi về sản phẩm... nếu Ko ưng a có thể nhắn tin cho Shop để dc hoàn 100% giá trị sản phẩm ạ
77,"Giao Nhầm Size và Mẫu, có liên hệ đổi trả nhưng chủ Shop k muốn đổi, nên đã lừa mình. Quần khá ưng. Nhưng ai nhầm size thì từ bỏ ý định đổi trả nhé. Mình đặt size 29 rách. Shop giao 32 trơn. K thể vừa",3,Shop nhắn cho a mà không thấy a phản hồi .. Shop cũng đã gọi a mà Gặp mẹ a nên Shop Ko thể hỗ trợ đổi cho a được.. a thấy phản hồi của shop vui lòng liên hệ lại để Shop đổi lại ngay cho a cái khác hoặc hoàn 100% tiền lại cho a nhé .. 1991-store cảm ơn a rất nhiều🤗🤗🤗
78,"Quần mặc thoải mái, dễ chịu. Tuy nhiên trước khi giặt nước đầu mình đã bỏ vô ngăn đá tủ lạnh 15 tiếng, sau đó để khô và ngâm nước pha giấm 15 tiếng nữa mới giặt nước lã nhưng vẫn ra màu rất nhiều, Hu hu. 2 túi quần may vải nilon mỏng, ko vắt xổ nên bị tưa ra thủng cả túi. ",3,
79,"Shop nên bọc gói kỹ và kiểm tra kỹ. Không biết do quá trình vận chuyển bị để chung với hàng khác hay khi ở kho, đồ bị nhiễm mùi lạ lắm, như mùi hoá chất, giặt rất nhiều lần với cường độ cao mới hết.. 
Mà như thế thì sản phẩm sẽ bị phai màu...",3,
80,"Shop phục vụ tốt, thời gian giao hàng nhanh, sản phẩm giặt qua nhiều lần vẫn còn mùi hôi, nên đã bỏ quần vô thẳng thùng rác. Tuy phục vụ tốt nhưng chất lượng quần rất tệ. ",3,
81,"Quần còn mùi thuốc nhuộm rất nhiều, da mình nhạy cảm mặc vô bị ngứa dù đã giặt bằng máy nhiều lần. ",3,
82,1 quần rách gối 1 quần trơn shop giao 2 quần trơn haizzz sản phẩm cũng ok Ổn,3,A chọn phân loại là 2 quần trơn mà a... 
83,Đẹp thì cx đẹp nhưng có nhìu vãi còn nhô ra mà một cái như vậy 225k,3,
84,"Mình đặt 35, shop lại giao 34 ạ. Nhưng sản phẩm cũng co giãn nên vẫn vừa.",3,
85,Hhh,3,
86,"Mỏng, bên trong ko mịn",3,
87,,3,
88,Mua đen thường nhưng giao bản rách gối,3,A nhắn tin Shop đổi cho nhé
89,quần rất đẹp nhưng dài quá,3,
90,,3,
91,Khá ổn,3,
92,Sp tương đối thôi,3,
93,"Vải không mịn,",3,
94,,3,
95,,3,
96,,3,
97,,3,
98,,3,
99,,3,
100,,3,
101,,3,
102,,3,
103,,3,
104,,3,
105,,3,
106,,3,
107,,3,
108,,3,
109,,3,
110,,3,
111,"tiền nào của nấy thôi, so với quần mình mua trong HM thì thua xa, mặc thấy cứ lòng thòng thế nào á, từ tiktok qua mua. Bên Shop thì mình ib hỏi mà trả lời ko nhiệt tình j cả. không có mua tiếp!",2,
112,"Đáy túi quần bị gấp lên may dính vào đường chỉ hông, phải mang sửa
Form ôm hơn slimfit tý, nhưng ko như skinny, vải pha thun nhiều, mặc ổn, thông tin lúc skinny lúc slimfit
Hôi mùi thuốc nhuộm.
T mua hàng khá dễ tính, quần rẻ ko yêu cầu cao, nhưng shop ko thèm rep khách, vậy ko khách sáo.",2,
113,Sau 2 ngày mặc thì mình thấy chất liệu quần kém bị dính lông và mặc ngứa.,2,
114,"quần vẫn k giống hình 
hdnsnsnsnndndsndnnssnnssnnsnsnsnsnss
đòi chém đòi giết ?",2,
115,"Shop tư vấn size 32 mình mặc không vừa liên hệ gọi điện nhắn tin các kiểu để đổi size shop trả lời khá lâu 2 3 ngày vẫn chưa đổi được :)
Khi nào đổi được cho 5 sao ",2,
116,Dài và rộng ..  ... Mjkskhdhdjdorjdjrkjejdjdjdjrjdjdjdjfjfjrjrjdeuwyagshdedjxjhdjdusjshshshshdjsisisjshdisisjshdhsj,2,
117,Đặt 33 ship về quần size 32,2,
118,Tạm đc.,2,
119,"Không ôm như giới thiệu, quá hôi mùi thuốc",2,
120,,2,
121,,2,
122,,2,
123,shop thấy onl suốt mà không thèm trả lời lấy 1 câu.shop phục vụ kém quá.quần mua về hơi trật muốn đổi size lơn hơn.kiểu này chắc không có lần 2.mọi người né cái shop này ra nhé.chân thành,1,
124,"Hàng đẹp đó nhưng mình đặt rách gối shop lại giao hàng trơn cho mình , nhắn tin đổi hàng thì shop có vẻ thờ ơ :)) đợi từ ngày 20 đến 25 vẫn chưa có hàng",1,
125,"Đóng hàng thì sai mẫu 
Nhắn thì còn ko trả lời lại 
Còn ko quan tâm gì 
Kêu đợi đợi đợi cái đaubuoi 
Bực mình 
Đợi từ 2 tuần trc mà đến h thì còn cái nịt",1,
126,Chất liệu quá kém . Mặc được vài ngày nhăn nho xù hết . K đáng với số tiền,1,
127,"Shop Tư vấn 30 , mk đặt lên 31 về mặc hơi ngắn , muốn đổi thì shop bảo size nào cũng một cỡ haizzz , nt không rep , khuyên các bạn không nên mua , quần chất lượng kém",1,
128,"Shop làm ăn chó đẻ , lừa gạt . Sản phẩm gửu đổi trả giờ không gửi lại nuốt luôn cái quần , lừa gạt thất nhơn ác đức mọi người đừng mua kẻo bị ăn lừa ",1,
129,"Shop mất dạy, bảo đổi size hứa hết lần này ần khác, cho chục cái đánh giá, vài chục đơn ảo cho biết mặt",1,"Shop đã lên đơn gửi cho khách vì đợi lâu nên khách tố Shop này nọ... khách quá tào lao moi người ak.. nhìn cách cmt là hiểu ạ,... "
130,"Nhận được cái quần , chất nhìn chán gì đâu. Kiểu như vải thun co giãn. Không hài lòng , thấy đánh giá 5 sao nên cũng vào mua thử mà thất vọng quá . ",1,
131,"Giao sai loại quần và kích cỡ. Đã nhắn cho shop để yêu cầu đổi, shop cũng đồng ý đổi nhưng đợi 1 tuần không thấy gì. Nhắn tin lại thì k thèm rep luôn. Không chấp nhận được kiểu làm việc như vậy.",1,
132,"Hàng k đúng so với đợt giá 200k, đợt flash 149k không giống hàng .
hàng cực tệ, tưởng đc sale hoá ra đc troll

Ý nghĩa của flash sale của shop như troll khách hàng.",1,
133,"Shop tư vấn quần size 32, mua về mặc rộng. 
Shop đồng ý cho đổi size 31 nhưng không cho thông tin cách đổi hay như nào. Im và k trả lời tin nhắn dù đang online.
Buôn bán nó phải có trước sau thì mới lâu bền.
Ăn xổi ở thì kiểu này chẳng mấy là sập tiệm em nhé!",1,Bạn thông cảm nhé ... check inbox nhe
134,"Không giống hình 1 tí nào, không đúng với tầm giá, thua xả cả quần 120k, mình khuyên thật mn đừng nên mua, uổng tiền mà không mang đc, đúng là shop lừa đảo",1,
135,Quần mùi rất hồi nồng nặc thuốc tẩy  giặt ra màu đen rất nhiều . Nhắn tin shop không trả lời. Thái độ phục vụ khách rất kém.,1,
136,"quảng cáo hàng cao cấp, là quần nhuộm giặt cái bay mẹ màu luôn, vải thô, mọi như cân nhắc trước khi mua.",1,
137,Kém,1,A nhắn Shop hoàn tiền cho nhé a... bên Shop báo đổi trả nhé
138,"giao không đúng hàng, nhắn tin không trả lời",1,
139,Bảo shop đổi size thì shop ko thèm rep,1,
140,Hàng ko đúng size đặt 36 giao đến lại là 35,1,A nhắn Shop đổi cho nhé a
141,,1,
142,"Quần ra màu ghê quá, ko xứng đáng với giá thành",1,
143,,1,
144,,1,
145,,1,
146,,1,
147,Đẹp nhưng hơi mỏng và nhăn oko uhdbsnsnxjdjdbebajkdjdnenwjdjdjjansndndnnwnsnsbndbdnsnansjsjdhsjjhdhdhehhsbsbsbdbdbdbbsbebsbsbs,3,"Cảm ơn những góp ý chân thành từ anh (chị) ạ, shop sẽ ghi nhận và hoàn thiện sản phẩm hơn để mang đến trãi nghiệm mua hàng tốt hơn cho khách hàng, Em cảm ơn !"
148,"Shop đóng hàng đc đó . Tuy nhiên , gửi sai mẫu, . Tui quá bận rộn chứ k cũng đổi trả rồi . Vải mỏng lắm , đường chỉ tệ,",3,"Dạ xin lỗi anh ạ, nhưng hàng trả chỉ cần bấm và chọn đến lấy hàng là ok ạ"
149,"Vải hơi mỏng tí nhưng mà mặt ở nhà thì rất ok luôn , mát, thoáng chịu",3,"Thành thật xin lỗi anh (chị) nếu sản phẩm có vấn đề ạ. Không biết sản phẩm có vấn đề gì mà anh (chị) cho shop có 3 sao vậy ạ , hàng có vấn đề gì anh (chị) có thể nhắn tin hoặc góp ý để shop cải thiện hoàn thiện hơn ạ. Cảm ơn anh (chị) Nhiều!"
