khach_cmt,rating,shop_phan_hoi
chưa gì đã đổ lông rất nhiều kém chất lượng rất không hài lòng với sản phẩm,1,nan
năm ngoái mua tầm 5 cái của shop mặc đến giờ vẫn ngon. năm nay mua sờ chất liệu k ngon. mặc đc 1 lần đã bị thêz này rồi. mong shop xem lại nguồn nhập của năm trc nhé,1,nan
"giao hàng bị xước, vải mỏng nếu ko bị lỗi thì hợp giá tiền. nói chung là không hài lòng lắm",1,nan
"quần mỏng tang, chất bèo nhèo, 79k 1 chiếc giẻ lau nhà xứng đáng. mn đừng nên mua ạ 😹 lạy shop bán cho em lạy 1 vái",1,nan
thái độ shiper rất kém-nói chuyện thì thái độ-tự ý hủy đơn,1,nan
"trông nó chán, 1 lần và không bao giờ mua lại",1,nan
hàng v ko hiểu sao 😐 nhiều ng rate 5 sao v quần thì mỏng dính như nhìn xuyên qua dc v,1,nan
"vải mỏng dính, mặc được 1 lần thì bục chỉ, đúng của rẻ là của ôi",1,nan
túi quần 2 bên không được sâu và không có khoá kéo 2 bên chỉ có túi sau là có khoá kéo.,1,nan
sản phẩm không như hình. nt không trả lời. làm ăn k uy tín . 1 sao cho chừa,1,nan
rất rởm đừng nhìn đánh giá hay bị lừa mỏng dáng from ko giong hinh,1,nan
quần thì mỏng chân quần sao k có chun bó zo hz thui giá nào thì chất đó sau chế quần đùi mặc ok hơn,1,nan
đặt hai quần xl.mà nhận được một cơ l.😡.shop k kiểm tra kỹ hàng,1,nan
"quần chán đ chịu đc , rách hết . như kiểu bán đồ cũ cho ngta í . lần cuối bố m mua 🖕",1,nan
"quần rộng quá ,nhìn ở ngoài xấu hơn trong hình rất thất vọng",1,nan
"vải chạy chỉ, lỗi nhiều",1,nan
quần mỏng k bằng shop khác vs cùng giá tiền,1,nan
shop ghi là 50-60kg mua size l nhưng mình 56kg mua size l quá rộng không mặc vừa,1,nan
hàng kém chất lượng về đường kim chỉ tối lấy hàng sáng hôm sau mặc được 1 buổi sáng thấy bục lúc nào k biết quần quá chán đường kim chỉ kém,1,nan
hàng sale có khác.đưa sản phẩm của hàng chợ vào để sale cho khách hàng .mặc hàng quá lệ 1 sao cho shop làm ăn ko có tâm,1,nan
sp bị rách đũng lỗi bề mặt vải,1,nan
"quần thực sự đáng thất vọng, 87k mà chả khác gì cái giẻ lau. chừa ko bao giờ mua ở đây nữa.",1,nan
"hàng sale mà đưa hàng chợ vào bán, làm ăn có tâm chúc",1,nan
ok shop,1,nan
sản phẩm thì may lỗi nv thì trả lời lâu cho 1 sao,1,nan
cảm ơn shop đã gửi cho mình cái rẻ lau nhà,1,nan
mỏng . quần này sẽ nên mua và mặc 1 lần thôi nhé .,1,nan
"đặt 1 sọc trắng 1 sọc đen mà ship 2 cái sọc đen , shop làm ăn cẩu thả",1,nan
quần không giống như hình. mua quần bo mà k thấy bo dc tí nào,1,nan
hàng như c. giá không đáng là bao nhưng chất quá khác so với hình. ko đáng mua,1,nan
"quần size m bé tí,k mặc được ạ, chồng e cao m 68, như quần nữ",1,nan
gần 80k/c nên đừng mong đợi gì nhiều về chất nhé mn. 1. giao hơn 1 tuần mới nhận được. 2. nhầm size 3. nhầm mẫu luôn mua cho chồng về mình mặc vừa :) mình 47kg sẽ không mua lại.,1,nan
"bán đ có tâm , mất tiền mà thấy kh ưng ,nt thì thích rep kh thích thôi , không muốn hoàn hàng",1,nan
"đơn đầu tiên shop giao nhầm size, mình vẫn hỗ trợ lấy sản phẩm giúp shop, và mình đặt đơn thứ 2 để được giao đúng size, shop bảo sẽ trả 15k trong kiện hàng nhưng rốt cuộc k có, thế là mình bị lừa chập 2. đặt lòng tin sai nơi nên bị lừa 2 lần, quá buồn cho một cuộc tình.",1,nan
vải không đẹp mỏng . trong hình là chun thun dưới chân ống quần. này nhận về chun vải luôn xỏ chân không vào phải đi cắt luôn mới mặc được 😭,1,nan
"quần như shit ae ạ. vải thô cứng, 3 vạch in nổi giặt 3 bữa nát và đặc biệt là k có tí co giãn nào cái ống cứng đơ k cho đc cái bàn chân qua luôn bỏ làm rẻ lau luôn r ",1,nan
giao hàng thì tệ đặt size l thì giao cho xl shop này quá tệ,1,nan
mặc k đx thoải mái. quần nam mà mặc như con gái. xỏ chân mãi mới lọt,1,nan
"mặc đúng 1 ngày bung chỉ te le, rách lồi cái túi luôn, quá tệ",1,nan
"vải chất k co dãn tốt, ống quần quá hẹp, chất lượng thấp, k đúng như quảng cáo",1,nan
tôi huỷ đơn nhưng vẫn gửi hàng! hàng kém,1,nan
hàng đẹp ok ,1,nan
chán,1,nan
ghi rõ 2 quần khác nhau r mà lại mang 2 cái giống nhau shop làm ăn chán,1,nan
"chất lượng phù hợp với giá, nhưng đặt 2 cái cỡ 2xl, thì shop lại gửi 1 cái 2xl, 1 cái cỡ m, nản",1,nan
đặt xl giao l chật quá,1,nan
quần mới ma đã bị lỗi,1,nan
mặc được 1 lần đã thế này rồi. chán,1,nan
hàng tots rất đáng mua,1,nan
quần đặt size l lại ship size 2xl,1,nan
quần lỗi 1 sao,1,nan
quần ko như ảnh đề nghị shop làm ăn hẳn hoi,1,nan
chất lượng vải kém xấu,1,nan
hàng lỗi chỉ trả không đc,1,nan
sản phẩm quá tồi,1,nan
vải chán,1,nan
không giống trong ảnh,1,nan
quá tệ,1,nan
vải kém chất lượng,1,nan
quần đểu vl . mặc được hôm,1,nan
đặt 2xl thì lại giao m,1,nan
vãi tốt nhưng đường khâu không tốt vãi dễ bung,1,nan
quần mỏng lắm không giống trên hình ảnh,1,nan
tệ k đáng đâu ae,1,nan
hàng kém,1,nan
quần form chán,1,nan
làm ăn chán thật,1,nan
"2 túi không bằng nhau, chỉ thừa rất nhiều,",1,nan
quần lỗi chán kinh,1,nan
kém,1,nan
đặt size l giao xl rộng như cái thùng phi,1,nan
ngồi cái rách ngay và luôn😒,1,nan
1 sao vì cái thái độ của shiper. rp hộ,1,nan
chán cực,1,nan
ko nên mua,1,nan
vì quần mặc tí đã thấy mục chỉ,1,nan
"túi quần bị rách, chán shop.",1,nan
dưới trung bình,1,nan
nan,1,"sản phẩm có vấn đề gì vậy ạ sao a đánh giá vậy, nếu có vấn đề gì về lỗi sx a có thể chat với bên e sẽ hỗ trợ đổi cho a"
quần mỏng,1,nan
quần quá chật đút chân vào rất khó vải dễ xù,1,nan
hàng như cứt ý vừa ngắn vừa to đm shop ,1,sp có vấn đề gì a có thể nt bên shop sẽ hỗ trợ đổi hàng cho a nhé
chất lượng sản phẩm này kém,1,nan
ko giống như hình ,1,nan
sp không đúng. chọn 1 loại gửi 1 loại.,1,"a đặt mẫu nào shop gửi đúng mẫu đó sao a lại bảo k đúng mẫu, nếu k đúng mẫu a có thể nt shop hỗ trợ đổi hàng cho a mà"
hàng lỗi,1,nan
vừa mặc 1 lần bục luôn !,1,a ơi quần bị bục ở đâu ạ bên e sẽ hỗ trợ đổi hàng cho a ạ
vải rất đẹp chất liệu rất tồi !,1,nan
quần như cứt,1,nan
chất liệu k tốt cho lắm,1,nan
"sau 2 lần sử dụng đã xổ lông, vải như quần thể dục , không xứng với giá tiền quá tệ, chất lượng quá kém",1,nan
"hàng thì giao lâu , chỉ thừa lung tung , chưa làm gì đã đất mất cái chun 😡",1,"hix hu hu em ơi chắc các bạn gửi nhầm sp lỗi cho em rồi, để chị đổi cái khác cho em , sory em nhiều "
quần mỏng lắm nó cứ thùng thình như nào ấy với lại dây rút k kéo được!,1,híc em có mét 42 chị nói mặc bị dài rồi mà híc
nan,1,shop đã gửi hàng cho đơn vị vận chuyển thì không thể dừng lại được bạn nhé. nếu muốn hủy đơn bạn có thể không nhận hàng. hoặc bạn có thể yêu cầu trả hàng hoàn tiền. shop luôn cố gắng hết sức phục vụ bạn nhé.
quần rách tele :) quần thủng tứ tung tốn 197k :) t biết kh đổi đc r :) quần như chó gặm,1,"dạ shop rất xin lỗi vì đã chưa đem lại được trải nhiệm tốt nhất cho bạn, bọn mình đã liên hệ với bạn qua tin nhắn rồi đó ạ, bạn vui lòng check tin nhắn shop để được giải quyết mọi vấn đề về sản phẩm ( lỗi, đổi trả, hoàn tiền.) một cách nhanh nhất ạ"
"quần chán lắm, hồ rất cứng á.size nó sai nên bị chật, vừa sờ vào cái cúc cái bung ra đâm vào tay luôn.shop gửi hàng ko check kỹ gì cả, làm ko có tâm. đọc lại đánh giá thì chắc chỉ có những khách đánh 1 sao là thật, vài cái đầu là đánh giá quần còn lại spam dã man.shop ảo, shope tiếp tay cho shop ảo",1,sau khi tìm hiểu shop biết được bạn là được đối thủ thuê mua về để đánh giá 1sao để chơi xấu shop.bạn đặt 1 lúc 5 sản phẩm 2 quần jean top và 3 bài áo top của shop để về chơi xấu shop.khách hàng của shop đã trải nghiệm sp cua shop nên các b chơi xấu vậy cũng ko có giá trị dc gì đâu chỉ thêm phần hèn hạ thui ạ!
"chưa bao giờ đánh giá 1 sao trên shope nhưng lần này phải đg cho các b mua sau k bị lừa vì lượt bán với đg ảo lòi của shop này. quần mỏng tanh, cứng, quá nhiều chỉ thừa và đường may cẩu thả. định trả hàng nhg lại k đg đc nên hi sinh 175k để cho các b khác biết mà tránh. cạch mặt cáí shop này.",1,"sau khi tìm hiểu shop biết được bạn là được đối thủ thuê mua về để đánh giá 1sao để chơi xấu shop.bạn đặt 1 lúc 5 sản phẩm 2 quần jean top và 3 bài áo top của shop để về chơi xấu shop.khách hàng của shop đã trải nghiệm sp cua shop nên các b chơi xấu vậy cũng ko có giá trị dc gì đâu, chỉ thêm phần hèn hạ thui ạ! "
đặt quần size size 32 shop giao quần 27 gọi điện nhiều cuộc thì mới nhắc máy bảo ư đổi size. nt bảo đổi size thì không thấy trả lời lại hoàn hàng thì không cho hoàn thật thất vọng. vào đọc kỹ đánh giá thấy 14k đánh giá thì là ảo tưởng uy tín. lượt bán hơn 30k thì tăng ảo. vải quần thì khá là mỏng,1,shop biết bạn là đối thủ mua về đánh giá làm xấu hình ảnh và uy tin cua shop.các khách hàng của shop đã trải nghiệm đánh giá thực tế về sp của shop.nên bạn ko cần mất công vậy đâu.
rất nhiều chỉ thừa cả trong lẫn ngoài quần thì bị thủng một lỗ quần mua để tặng mà shop làm ăn chán 🙂,1,shop hỗ trợ nhiệt tình và đổi lại sz fre cho b. do thay đổi đánh giá 1 lần rồi nên ko thế thay đổi dc nưa. rất mong các b cần hỗ trợ hay có vấn đề gì hãy ib cho shop trc nhe.
đặt size 30 mà bé như 27 đứa em 53kg mặc k vừa. quần cứng mặc dát khó chịu lắm. nt cho shop đổi trả thì 3 ngày k ai nt lại shop cứ bơ đi lúc hỏi mua thì nt rất nhiệt tình. xem lại đánh giá 5 sao đến trang thứ 10 thì toàn đánh giá ảo không có bình luận và sp k liên quan đến ảnh. đánh giá rất ảo,1,sau khi tìm hiểu shop biết được bạn là được đối thủ thuê mua về để đánh giá 1sao để chơi xấu shop.bạn đặt 1 lúc 5 sản phẩm 2 quần jean top và 3 bài áo top của shop để về chơi xấu shop.khách hàng của shop đã trải nghiệm sp cua shop nên các b chơi xấu vậy cũng ko có giá trị dc gì đâu chỉ thêm phần hèn hạ thui ạ!
bảo quần ống rộng mà lúc về thành cái ống này cũng không hiểu :) mọi người muốn mua ống rộng thì tìm chỗ khác nhé p/s: không biết có được đổi trả gì không nma chắc cũng chả khá hơn mấy ,1,shop rất xin lỗi và lấy làm tiếc về vấn đề trên. quần này bên shop là mẫu ống suông ko phải ống rộng hẳn (24cm mà bạn muốn).shop cũng đã đổi lại mẫu khac ống rộng hẳn như bạn mong muốn.do b đã thay đổi đánh giá nên ko sửa lại dc! các bạn có vấn đề gì hãy inbox cho shop hỗ trợ trước khi đánh giá shop nha.
"thất vọng quá, mình đặt 2 cái size 28 shop ship cho 2 cái size 29, lại có rất nhiều chỉ thừa :(",1,nan
chất lượng sản phẩm tuyệt vời đóng gói sản phẩm tuyệt vời cho.,1,cảm ơn khách yêu đã tin tưởng và lựa chọn mua hàng tại shop. hãy ghé shop thường xuyên để trải nghiệm những sản phẩm và dịch vụ tuyệt vời nhất nhé. . chúng tôi luôn hy vọng được tiếp tục đồng hành cùng khách yêu trong tương lai.
sản phẩm đẹp ổn nhưng shop đóng gói hơi ẩu quần bị nhăn khá nhiều.hơi tệ,1,nan
"nói thật quần này mua phí tiền, quần kiểu như siđa đồ chợ loại 2cái 100k rồi còn kiểu mặc lại rồi nữa , shop k chung thực trong việc lấy hàng nữa",1,"dạ đầu tiên shop thành thật xin lỗi bạn về những trải nghiệm chưa được tốt bên mình ạ. shop đã liên lạc đổi trả cho bạn rồi ạ, bạn check tin nhắn bên mình hỗ trợ thêm cho bạn ạ"
"đặt size nhỏ nhất mà bố mặc còn rộng thênh thang ảo quá , tiếc 170k :)",1,"""cảm ơn quý khách đã tin tưởng và ủng hộ 20we. hi vọng rằng,bạn đã có những trải nghiệm mua sắm vui vẻ tại shop. chúc bạn một ngày tốt lành !"""
"cùng 1 mẫu quần chỉ khác màu nhưng cái rộng cái không vừa, shop cho đổi hàng nhưng cứ hứa hẹn , đơn thì delay mãi không thấy gửi. nhân viên có thái độ không tôn trọng khách hàng. shop này chẳng khác nào lừa đảo!",1,nan
quần giao về như kiểu đã qua sử dụng mình nhờ người nhà lấy hộ về tới nhà nhìn hàng rất ko thể chấp nhận đc sẽ ko bao giờ mua lần hai các bạn lên cân nhắc khi mua,1,"sản phẩm lỗi, không ưng ý bên mình đều được đổi trả ạ, b check tin nhắn shop để bên mình tư vấn và hỗ trợ thêm cho bạn nha "
"chán từ shop đến đv vận chuyển, 1 sao không hơn, đơn mua ảo lòi :)",1,nan
màu quần ở ngoài ko giống hình cho lắm hơi thất vọng xíu nhưng from quần ổn đẹp.,1,nan
lần đầu giao hàng rất nhanh nhưng mua lần 2 giao đợi 10 ngày xong ko giao mà tự hủy đơn hàng luôn :),1,nan
vải rất kém chất lượng không giống trong hình giao hàng nhầm size xong đến lúc giao lại thì lại là một loại quần khác quá là thất vọng.,1,nan
"nhân viên quá láo, thiện chí đổi hàng mua thêm quần nhưng thái độ kém. tắt điện thoại của khách. chăm sóc khách hàng không chuyên nghiệp",1,shop rat xin lỗi bạn vì đã làm bạn ko hài lòng. .chủ shop đã rất thiện chí gọi điện hỗ trợ đổi hàng cho bạn đến 3 lần liên tiep và cũng đã thay mặt nhân viên xin lỗi bạn.mong lần sau sẽ phục vụ bạn tốt hơn và làm bạn hài lòng hơn.
shop làm ăn k uy tín. mình đổi từ size 27 lấy size 26 . nhưng shop lại giao đến cho mình size 27,1,xin lỗi a vì vấn đề trên.bên size bé nhất là sz 27 rồi ạ! shop đã liên hệ và cho a hoàn trả hàng rồi. mong a sửa lại đánh giá tránh hiểu lầm cho các b ạ!
quần ko đáng mua nha vải mỏng và hơi ỉ giống như bị thấm nước dị đấy,1,20we xin cảm ơn ban đã ủng hộ shop. shop cung lấy làm tiếc về vấn đề trên và shop cũng đã ib và gọi điện cho b để hỗ trợ bạn về đổi lại mẫu or hoàn tiền cho bạn nhưng bạn ko đòng ý hợp tác. 
đặt hàng thanh toán cả quần + áo mà shop ship mỗi quần. cảm thấy ko hài lòng với shop,1,20we xin cảm ơn ban đã ủng hộ shop. shop đã hoàn tiền lại sp bị thiếu cho b! nhung không hiẻu sao b ko sửa lại đánh giá giúp shop.shop co gọi điện và nt nhung b lại chặn shop. mình hơi thất vong về b!
"mua 2 quần 1 áo, nhận hàng thanh toán đủ nhưng, lúc mở hàng thì k thấy áo đâu chỉ có 2 quần. nhắn tin cho shop thì bảo để check hỏi lại 2 ngày rồi k thấy nói gì ?",1,20we xin cảm ơn b đã ủng hộ shop. shop đã lên đơn gửi lại thêm cho b thêm sp bị thiếu và đã có xác nhận bên giao hàng. rất xin lỗi bạn về sai sót trên.
shop giao nhầm hàng cho mình nhưng vẫn bắt mình trả ship,1,nan
"quần không đẹp, mua quần nam đi giao quần nữ vùng eo mặc chật ai mà có ta định mua nên bỏ ",1,nan
"shop tư vấn sai size cho khách hàng , trả hàng thì k hoàn tiền lại . rất k hài lòng cho 1 sao ",1,bên e đã hoàn tiền chuyển khoản cho a rồi nhưng ko hiểu sao a vẫn ko thay đổi đánh giá giúp shop ạ.a làm vậy mấy uy tín quá ạ.
quần chất lượng kém không giống hình,1,"""20we.oficial cảm ơn bạn đã tin tưởng và sử dụng sản phẩm của shop. hi vọng rằng, shop sẽ có cơ hội được phục vụ bạn trong thời gian tới ạ . chúc bạn một ngày tốt lành và đừng quên ấn theo dõi 20we để không bỏ lỡ những ưu đãi hấp dẫn nhé ạ ."""
k giống hình,1,nan
nan,1,"""20we.oficial cảm ơn bạn đã tin tưởng và sử dụng sản phẩm của shop. hi vọng rằng, shop sẽ có cơ hội được phục vụ bạn trong thời gian tới ạ . chúc bạn một ngày tốt lành và đừng quên ấn theo dõi 20we để không bỏ lỡ những ưu đãi hấp dẫn nhé ạ ."""
"shop làm ăn như q, đặt màu đen giao màu xanh.",1,nan
nan,1,"""cảm ơn quý khách đã tin tưởng và ủng hộ 20we. hi vọng rằng,bạn đã có những trải nghiệm mua sắm vui vẻ tại shop. chúc bạn một ngày tốt lành !"""
ổn,1,nan
shiper ăn của tao 50k mà tao đòi không trả:),1,nan
đặt sz27 nhưng lại về sz 31:),1,nan
sao hàng sai ý mk lựa chon,1,shop xin cảm ơn đánh giá của khách yêu. cám ơn bạn đã tin tưởng sử dụng sản phẩm của shop. chúc bạn luôn vui vẻ và sẽ sớm tiếp tục ủng hộ shop ở các sản phẩm khác nhé!
"sản phẩm không đẹp như hình,màu đậm hơn xấu hơn",1,nan
nan,1,xin lỗi a vì sự cố trên.mong a thông cảm cho bên vận chuyển vì chỗ a gần khu bị dịch covid nên hơi bị chậm chút.shop đã liên hệ và giục bên vc họ đã báo giao cho a thành công rồi ạ!
quần xấu,1,nan
mua 3 cái khác nhau nhưng lại giao giống nhau hết,1,shop hỗ trợ nhiệt tình và đổi lại sz fre cho b. do thay đổi đánh giá 1 lần rồi nên ko thế thay đổi dc nưa. rất mong các b cần hỗ trợ hay có vấn đề gì hãy ib cho shop trc nhe.
quần quá ngắn ,1,nan
quần quá rộng ống thùng thình,1,mẫu bên e là ống suông rộng. có mô tả rất kỹ.các b ko yên tâm hãy nhắn tin cho shop để được tư vấn kỹ hơn nhé để tránh hiểu nhầm ạ!
nan,1,rất xin lỗi a về vấn đề trên. shop đã làm việc voi bên vận chuyển xử lý ship trên. mong các b có vấn đề gi từ ship hãy gọi điện or nt cho shop ngay để dc xử lý kip thời ạ!
size ko chuẩn,1,nan
khuyên mn không nên mua,1,20we xin cảm ơn ban đã ủng hộ shop. shop cung lấy làm tiếc về vấn đề trên và shop cũng đã ib và gọi điện cho b để hỗ trợ bạn về đổi lại mẫu or hoàn tiền cho bạn nhưng bạn ko phản hồi.không hiểu b cố ý muốn phá shop hay sao ạ?
shop giao k đúng size,1,cảm ơn khách yêu đã tin tưởng và lựa chọn mua hàng tại shop. hãy ghé shop thường xuyên để trải nghiệm những sản phẩm và dịch vụ tuyệt vời nhất nhé. . chúng tôi luôn hy vọng được tiếp tục đồng hành cùng khách yêu trong tương lai.
quần như cái bao bố :) ,1,nan
bảo ống rộng mà hàng về ống bé ,1,nan
trên hình màu khác giao hàng không giống ,1,nan
nan,1,cảm ơn khách yêu đã tin tưởng và lựa chọn mua hàng tại shop. hãy ghé shop thường xuyên để trải nghiệm những sản phẩm và dịch vụ tuyệt vời nhất nhé. . chúng tôi luôn hy vọng được tiếp tục đồng hành cùng khách yêu trong tương lai.
hàng tệ,1,bên shop đồng ý cho a hoàn trả và đổi hàng mà a.shop cũng ib cho a rồi ạ a rep tn a nhé.thank a
zdhdhd,1,nan
chất vải nhìn quá thô,1,nan
quần bục chỉ và chỉ thừa nhiều,1,a có gì không hài lòng thì cho shop biết với nhé. mong a hồi âm để shop cải thiện tốt hơn ạ
chất lg quá kém ,1,nan
vải kém chất lượng ko ăn thua,1,20we xin cảm ơn ban đã ủng hộ shop. shop cung lấy làm tiếc về vấn đề trên và shop cũng đã ib và gọi điện cho b để hỗ trợ bạn về đổi lại mẫu or hoàn tiền cho bạn nhưng bạn ko phản hồi.không hiểu b cố ý muốn phá shop hay sao ạ?
cúc quần như hàng mã ,1,"20we xin cảm ơn quý khách hàng đã lựa chọn dịch vụ của 20we. 20we đã inbox rồi đó, quý khách hãy check ib để cùng trò chuyện với 20we nha !"
😓,1,nan
tệ,1,shop hỗ trợ nhiệt tình và đổi lại sz fre cho b. do thay đổi đánh giá 1 lần rồi nên ko thế thay đổi dc nưa. rất mong các b cần hỗ trợ hay có vấn đề gì hãy ib cho shop trc nhe.
dáng hơi giống nữ,1,bên e bán quần nam mà a ơi ? a có gì thắc mắc nhi hỗ trợ a ạ 
nan,1,"20we xin cảm ơn quý khách hàng đã lựa chọn dịch vụ của 20we. 20we đã inbox rồi đó, quý khách hãy check ib để cùng trò chuyện với 20we nha !"
nan,1,"20we xin cảm ơn quý khách hàng đã lựa chọn dịch vụ của 20we. 20we đã inbox rồi đó, quý khách hãy check ib để cùng trò chuyện với 20we nha !"
"shop bán áo kích thước không đúng với size. mua về bé thì mặc sao được. không biết quan tâm tới khách hàng, chỉ biết bán được hàng cho xong.",1,nan
"quần áo hơi mỏng, thủng 2-3 lỗ nhỏ treo áo lên mới để ý thấy.😢",1,"rất xin lỗi quý khách vì lỗi của sản phẩm. bên shop đổi hàng tại nhà miễn phí khi sản phẩm lỗi hoặc sai , a/c chat cho bên shop để được hỗ trợ nhé!"
mình đặt xl mà nhận hàng là size l. nhỏ hơn tới 2 sz thì chẳng hiểu là mặc kiểu gì. đã v còn giao sai mẫu. tr ơi làm ăn kiểu gì v trời,1,nan
quần mới mặc bung chỉ tùm lum rách túi quần. tóm lại áo thì ok còn quần thì hết muốn nói,1,nan
"shop giao 2 bộ 2xl, 1 bộ lớn và bộ nhỏ. size ko chuẩn nhỏ như size m vậy, mua về mặc ko vừa",1,nan
mình đặt một kiểu shop gửi một kiểu .không có lần 2 nhé . cho một sao *,1,"nhắn tin bạn ko phản hồi, lỗi shop đổi trả miễn phí b nhé!"
hình ảnh khác với sản phẩm mình nhận được. rao bán 1 ảnh nhưng hàng giao cho khách lại lại khác nhau,1,nan
bán hàng k đúng mô tả. không bán đúng đồ thun lạnh nhưng vẫn cãi là bán thun lạnh :),1,nan
shop giao áo size xl nhưng quần thì cắt size đi.quần nhỏ mặc không vừa.áo đẹp.,1,nan
size l mà nhỏ như size s. quần thì đường may bị bung chỉ,1,"rất xin lỗi quý khách vì lỗi của sản phẩm. bên shop đổi hàng tại nhà miễn phí khi sản phẩm lỗi hoặc sai , a/c chat cho bên shop để được hỗ trợ nhé!"
để size xl 68-78kg nhưng 62 kg mặc ko vừa không nền mua!,1,"pucu shop rất xin lỗi bạn về trải nghiệm mua hàng chưa tốt bên shop đổi hàng tại nhà miễn phí khi sản phẩm lỗi hoặc sai , bạn nhắn cho bên shop để được hỗ trợ nhé!"
"đặt mua size xl, giao size m, chất lượng áo không như quảng cáo",1,nếu bạn thấy sản phẩm sai lỗi bạn có thể bấm hoàn trả hàng trên ap bạn nhé! bạn có thể cung cấp hình ảnh shop gửi sai như bạn nói được không?
"vải quá xấu, đường may không chắc chắn",1,nan
đồ không đúng số,1,nan
"vải không như mong đợi, chất mãi mỏng, nóng",1,nan
"đồ j mỏng quá mỏng , áo size l mà nhỏ như size s",1,nan
áo giao qua vừa dơ giặt ko ra. rất tệ,1,nan
đồ size l nhưng bé quá( tầm cỡ size s),1,nan
"xấu, gửi áo rách cho khách hàng",1,nan
