,khach_cmt,rating,shop_phan_hoi
46,"Bao bì đóng gói bị cắt ra, không chấp nhận được ..........................................",1,"shop đóng gói đơn hàng luôn cực kì cẩn thận, có thể quá trình vận chuyển đã xảy ra sự cố gì đó nên gói hàng bị cắt ra như bạn mô tả, nếu kiện hàng có vấn đề bất thường bạn có thể quay chụp lại làm bằng chứng để phản ánh với shopee chứ sao lại đánh giá shop 1* vì lỗi không phải do shop gây ra vậy ạ"
47,"Quần nhận về có mùi rất thối, phải vứt đi, không dám cầm để gói trả.",1,Shop đã liên hệ với bạn để tìm hiểu kỹ rõ nguyên nhân và có chính sách hỗ trợ đổi trả. Bạn vui lòng check ib của shop nha. Có thể do quá trình vận chuyển đơn vị vận chuyển bị lẫn với loại hàng hóa nào ko ạ? 
48,"Nhìn trên ảnh thì lung linh nhưng nhận về màu sắc cũ, như kiểu dùng lâu rồi",1,"Shop rất tiếc chưa làm bạn hài lòng trong lần mua hàng này, shop đã inbox để tìm hiều nguyên nhân và hỗ trợ bạn, bạn check inbox sớm giúp shop nhé"
49,Shop giao thiếu hàng cho mình.,1,
50,Thái độ phục vụ của shipper chưa tốt,1,"Shop rất tiếc về việc vận chuyển chưa làm bạn hài lòng, shop xin tiếp thu ý kiến góp ý của bạn để phản ánh với đơn vị vận chuyển ạ"
51,Chất lượng bình thường,1,"Shop đã liên hệ với bạn 3 ngày liên tiếp nhưng không nhận được bất kỳ hồi âm nào. Shop không hiểu có điều gì mà đã làm bạn không hài lòng đến mức phải đánh giá 1* sản phẩm như vậy. Hi vọng bạn sớm nhận được tin của shop và phản hồi để shop được biết, nếu shop có thể hỗ trợ được gì shop sẽ rất vui lòng hỗ trợ bạn tối đa ạ."
52,Khách huỷ đơn rồi vẫn gửi,1,"Chào bạn, shop đã nhắn tin cho bạn là đơn đã được gửi trước khi bạn yêu cầu hủy, nếu bạn không muốn nhận thì bạn báo shiper hoàn về cho shop là được mà."
53,ko thấy quà tặng như đã đăng,1,"Mình rất tiếc đã chưa làm bạn hài lòng trong lần mua hàng này.  Tuy nhiên shop cũng chưa nhận được phản hồi gì của bạn trong tin nhắn, rất mong bạn để lại ý kiến để shop có thể khắc phục và cải thiện các vấn đề mắc phải trong thời gian tới ạ."
54,Chán hàng ko phải là đồ j á,1,Nếu cạnh tranh bằng cách mua 1 chiếc và vote 1* chỉ thể hiện sự kém cỏi của bạn thôi ạ
55,,1,Shop rất xin lỗi bạn vì vấn đề vận chuyển làm ảnh hưởng tới trải nghiệm của lần mua hàng này. Shop mong bạn thông cảm và vẫn tiếp tục ủng hộ shop trong thời gian tới nhé
56,,1,Shop rất xin lỗi bạn vì vấn đề vận chuyển làm ảnh hưởng tới trải nghiệm của lần mua hàng này. Shop mong bạn thông cảm và vẫn tiếp tục ủng hộ shop trong thời gian tới nhé.
57,,1,"Đơn shop đã giao đi rồi nên không hủy ngang hành trình đơn được, shop cũng đồng ý với bạn là nếu ko nhận thì báo lại shiper lúc họ giao hàng là được, bạn vẫn nhận hàng rồi lại vào vote 1* thật sự đáng buồn ạ"
58,,1,"sản phẩm shop luôn mô tả cách chọn size theo V3, bạn người béo mông to thì không nên căn cứ vào số kg vì chọn như thế sẽ bị chật ạ"
59,,1,Shop e có liên hệ với chị để tìm hiểu điều gì làm chị không hài lòng với mã quần này nhưng không nhận được hồi âm. Khi nào chị online check ib giúp shop để shop e được hỗ trợ chị nhé.
60,"Quần quá mỏng,nhưng mà giá rẻ nên tạm chấp nhận được.Giao hàng lâu",3,"Dạ shop thành thật xin lỗi chị vì vấn đề này ạ 😣. 
Shop sẽ hoàn lại tiền nếu sp bị lỗi , hư hỏng , thiếu hoặc sẽ gửi lại sản phẩm mới cho chị. 
Shop đã liên hệ chị để giải quyết rùi , mong nhận được phản hồi sớm từ chị ạ ❤️❤️❤️❤️"
61,Sản phẩm không được đẹp như mong đợi. Có chút thất vọng,3,"Dạ shop thành thật xin lỗi chị vì vấn đề này ạ 😣. 
Shop sẽ hoàn lại tiền nếu sp bị lỗi , hư hỏng , thiếu hoặc sẽ gửi lại sản phẩm mới cho chị. 
Shop đã liên hệ chị để giải quyết rùi , mong nhận được phản hồi sớm từ chị ạ ❤️❤️❤️❤️"
62,Tạm ổn shiperr hơi khó tính😌giao hàng nhanh tiền nào của đấy thôiiiii,3,"chị ơi.e cảm ơn chị đã phản hồi.đầu tiên shop xin lỗi chị về trường hợp này ạ.bên shop sẽ liên hệ xử lý vấn đề này ngay ạ.e mong chị bỏ đánh giá 3 sao giup shop để shop hoàn thiện hơn,phục vụ chị tốt hơn ạ.shop cảm ơn chị rất nhiều.chúc chị và gia đình sưc khoẻ ạ"
63,Mỏng hshs f dnje dndje d. Dnjed. Dnendnf. Fnend fnne d dje r rn r,3,"chị ơi.e cảm ơn chị đã phản hồi.đầu tiên shop xin lỗi chị về trường hợp này ạ.bên shop sẽ liên hệ xử lý vấn đề này ngay ạ.e mong chị bỏ đánh giá 3 sao giup shop để shop hoàn thiện hơn,phục vụ chị tốt hơn ạ.shop cảm ơn chị rất nhiều.chúc chị và gia đình sưc khoẻ ạ"
64,"Mỏng hơn so với mình nghĩ
Chất thô ...nebewnbanajbxbbnxbsn",3,"chị ơi.e cảm ơn chị đã phản hồi.đầu tiên shop xin lỗi chị về trường hợp này ạ.bên shop sẽ liên hệ xử lý vấn đề này ngay ạ.e mong chị bỏ đánh giá 3 sao giup shop để shop hoàn thiện hơn,phục vụ chị tốt hơn ạ.shop cảm ơn chị rất nhiều.chúc chị và gia đình sưc khoẻ ạ"
65,Shop giao nhầm màu. Ib thì lâu. Chất lượng phù hợp với giá tiền,3,"chị ơi.e cảm ơn chị đã phản hồi.đầu tiên shop xin lỗi chị về trường hợp này ạ.bên shop sẽ liên hệ xử lý vấn đề này ngay ạ.e mong chị bỏ đánh giá 3 sao giup shop để shop hoàn thiện hơn,phục vụ chị tốt hơn ạ.shop cảm ơn chị rất nhiều.chúc chị và gia đình sưc khoẻ ạ"
66,"Vải không đẹp, hơi thất vọng 
Dnfnfnfnncnccndbdbdbjdddhdhdh",3,"chị ơi.e cảm ơn chị đã phản hồi.đầu tiên shop xin lỗi chị về trường hợp này ạ.bên shop sẽ liên hệ xử lý vấn đề này ngay ạ.e mong chị bỏ đánh giá 3 sao giup shop để shop hoàn thiện hơn,phục vụ chị tốt hơn ạ.shop cảm ơn chị rất nhiều.chúc chị và gia đình sưc khoẻ ạ"
67,"Quần size L mà bé. Chất ko đẹp như mô tả, xác định tiền nào củ đó các bạn nhé",3,"chị ơi.e cảm ơn chị đã phản hồi.đầu tiên shop xin lỗi chị về trường hợp này ạ.bên shop sẽ liên hệ xử lý vấn đề này ngay ạ.e mong chị bỏ đánh giá 3 sao giup shop để shop hoàn thiện hơn,phục vụ chị tốt hơn ạ.shop cảm ơn chị rất nhiều.chúc chị và gia đình sưc khoẻ ạ"
68,Sh gửi thiếu 1 cái quần chip và yêu cầu video đây nhé m mua hàng thiếu thì báo sh thôi chứ đủ k nt lgi nha gửi trong tn k đc nên phải nhắn lên đây,3,"chị ơi.e cảm ơn chị đã phản hồi.đầu tiên shop xin lỗi chị về trường hợp này ạ.bên shop sẽ liên hệ xử lý vấn đề này ngay ạ.e mong chị bỏ đánh giá 3 sao giup shop để shop hoàn thiện hơn,phục vụ chị tốt hơn ạ.shop cảm ơn chị rất nhiều.chúc chị và gia đình sưc khoẻ ạ"
69,"Cùng 1 size nhưng chiếc to chiếc nhỏ,chiếc nhỏ dày dặn đẹp hơn nhưng ngắn tũn chắc k mặc được,chưa cả được 1 gang tay.tay mình còn ngắn.giá này thì chất vải k có gì phải bàn, mua 5 cái thì bị 3  ngắn như quần trẻ con vậy🙁",3,"chị ơi.e cảm ơn chị đã phản hồi.đầu tiên shop xin lỗi chị về trường hợp này ạ.bên shop sẽ liên hệ xử lý vấn đề này ngay ạ.e mong chị bỏ đánh giá 3 sao giup shop để shop hoàn thiện hơn,phục vụ chị tốt hơn ạ.shop cảm ơn chị rất nhiều.chúc chị và gia đình sưc khoẻ ạ"
70,Shop giao hàng chậm. Nhắn tin hỏi đã xác nhận đơn sao chưa giao cho đơn vị vận chuyển thì trả lời đúng 1 chữ “dạ”🤷🏻‍♀️. Chăm sóc khách hàng quá kém ,3,"chị ơi.e cảm ơn chị đã phản hồi.đầu tiên shop xin lỗi chị về trường hợp này ạ.bên shop sẽ liên hệ xử lý vấn đề này ngay ạ.e mong chị bỏ đánh giá 3 sao giup shop để shop hoàn thiện hơn,phục vụ chị tốt hơn ạ.shop cảm ơn chị rất nhiều.chúc chị và gia đình sưc khoẻ ạ"
71,Hàng thì chất lượg tốt. Nhg thái độ nhân viên cực kì tồi. Giao hàng cg lâu nốt. 3 sao là ổn r nhé,3,"chị ơi.e cảm ơn chị đã phản hồi.đầu tiên shop xin lỗi chị về trường hợp này ạ.bên shop sẽ liên hệ xử lý vấn đề này ngay ạ.e mong chị bỏ đánh giá 3 sao giup shop để shop hoàn thiện hơn,phục vụ chị tốt hơn ạ.shop cảm ơn chị rất nhiều.chúc chị và gia đình sưc khoẻ ạ"
72,"Đặt màu xám mà shop lại giao màu xanh than. Nhưng thôi k đổi lại nữa, mất công",3,"chị ơi.e cảm ơn chị đã phản hồi.đầu tiên shop xin lỗi chị về trường hợp này ạ.bên shop sẽ liên hệ xử lý vấn đề này ngay ạ.e mong chị bỏ đánh giá 3 sao giup shop để shop hoàn thiện hơn,phục vụ chị tốt hơn ạ.shop cảm ơn chị rất nhiều.chúc chị và gia đình sưc khoẻ ạ"
73,"Vải mỏng , mình chưa Sài chưa biết chất lượng ra sao. Mà tiền nào của đấy",3,"chị ơi.e cảm ơn chị đã phản hồi.đầu tiên shop xin lỗi chị về trường hợp này ạ.bên shop sẽ liên hệ xử lý vấn đề này ngay ạ.e mong chị bỏ đánh giá 3 sao giup shop để shop hoàn thiện hơn,phục vụ chị tốt hơn ạ.shop cảm ơn chị rất nhiều.chúc chị và gia đình sưc khoẻ ạ"
74,"Tôi mặc trật cơ. K đúng size đâu.🥺Tạm tạm thuii, 😭😭😭😭😭😭😭😭😭😭 cchans ghe lun á 🥺🥺🥺🥺🥺",3,"chị ơi.e cảm ơn chị đã phản hồi.đầu tiên shop xin lỗi chị về trường hợp này ạ.bên shop sẽ liên hệ xử lý vấn đề này ngay ạ.e mong chị bỏ đánh giá 3 sao giup shop để shop hoàn thiện hơn,phục vụ chị tốt hơn ạ.shop cảm ơn chị rất nhiều.chúc chị và gia đình sưc khoẻ ạ"
75,"Quần bị mỏng quá ấy, mình không thích cho lắm, rất nhanh hỏng..",3,"chị ơi.e cảm ơn chị đã phản hồi.đầu tiên shop xin lỗi chị về trường hợp này ạ.bên shop sẽ liên hệ xử lý vấn đề này ngay ạ.e mong chị bỏ đánh giá 3 sao giup shop để shop hoàn thiện hơn,phục vụ chị tốt hơn ạ.shop cảm ơn chị rất nhiều.chúc chị và gia đình sưc khoẻ ạ"
76,"Không phải chất cotton như đã quảng cáo, quần đen bị phai màu nhiều, mặc nóng",3,"chị ơi.e cảm ơn chị đã phản hồi.đầu tiên shop xin lỗi chị về trường hợp này ạ.bên shop sẽ liên hệ xử lý vấn đề này ngay ạ.e mong chị bỏ đánh giá 3 sao giup shop để shop hoàn thiện hơn,phục vụ chị tốt hơn ạ.shop cảm ơn chị rất nhiều.chúc chị và gia đình sưc khoẻ ạ"
77,"Giao đủ số lượng
Chuẩn bị hàng khá lâu
Quần dãn tốt
Gói hàng bị bục",3,"chị ơi.e cảm ơn chị đã phản hồi.đầu tiên shop xin lỗi chị về trường hợp này ạ.bên shop sẽ liên hệ xử lý vấn đề này ngay ạ.e mong chị bỏ đánh giá 3 sao giup shop để shop hoàn thiện hơn,phục vụ chị tốt hơn ạ.shop cảm ơn chị rất nhiều.chúc chị và gia đình sưc khoẻ ạ"
78,"Đặt 7 cái cùng 1 size, mà 4 cái size nhỏ 3 cái size lớn, chất vải thì tiền nào của đó thôi nha !",3,"chị ơi.e cảm ơn chị đã phản hồi.đầu tiên shop xin lỗi chị về trường hợp này ạ.bên shop sẽ liên hệ xử lý vấn đề này ngay ạ.e mong chị bỏ đánh giá 3 sao giup shop để shop hoàn thiện hơn,phục vụ chị tốt hơn ạ.shop cảm ơn chị rất nhiều.chúc chị và gia đình sưc khoẻ ạ"
79,Màu và kiểu dáng như hình. Vải mịn. Đóng gói cẩn thận. Giao hàng hơi lâu.,3,"chị ơi.e cảm ơn chị đã phản hồi.đầu tiên shop xin lỗi chị về trường hợp này ạ.bên shop sẽ liên hệ xử lý vấn đề này ngay ạ.e mong chị bỏ đánh giá 3 sao giup shop để shop hoàn thiện hơn,phục vụ chị tốt hơn ạ.shop cảm ơn chị rất nhiều.chúc chị và gia đình sưc khoẻ ạ"
80,"Shop giao nhanh nhưn mà có một cái bị lỗi , chất lượng tạm ổn hợp với giá tiền",3,"chị ơi.e cảm ơn chị đã phản hồi.đầu tiên shop xin lỗi chị về trường hợp này ạ.bên shop sẽ liên hệ xử lý vấn đề này ngay ạ.e mong chị bỏ đánh giá 3 sao giup shop để shop hoàn thiện hơn,phục vụ chị tốt hơn ạ.shop cảm ơn chị rất nhiều.chúc chị và gia đình sưc khoẻ ạ"
81,Giao nhầm szzzzzz,3,"chị ơi.e cảm ơn chị đã phản hồi.đầu tiên shop xin lỗi chị về trường hợp này ạ.bên shop sẽ liên hệ xử lý vấn đề này ngay ạ.e mong chị bỏ đánh giá 3 sao giup shop để shop hoàn thiện hơn,phục vụ chị tốt hơn ạ.shop cảm ơn chị rất nhiều.chúc chị và gia đình sưc khoẻ ạ"
82,Đặt sz L gửi cho 2 cái sz M mặc bằng niềm tin ạ?,3,em cảm ơn chị đã tin tưởng và ủng hộ shop.shop mong chị luôn theo dõi shop để nhận dc nhiều ưu đã hơn.chúc chị và gia đình khoẻ mạnh ạ.
83,"Giao hàng chậm. 
Đóng gói ko chắc chắn. 
 nhận hàng thì đã bị rách như thế này.",3,"chị ơi.e cảm ơn chị đã phản hồi.đầu tiên shop xin lỗi chị về trường hợp này ạ.bên shop sẽ liên hệ xử lý vấn đề này ngay ạ.e mong chị bỏ đánh giá 3 sao giup shop để shop hoàn thiện hơn,phục vụ chị tốt hơn ạ.shop cảm ơn chị rất nhiều.chúc chị và gia đình sưc khoẻ ạ"
84,"Shop giao nhanh, đủ số lượng nhưng mình đặt 1 hồng đất size L lại gửi 1 hồng cam XL.",3,"chị ơi.e cảm ơn chị đã phản hồi.đầu tiên shop xin lỗi chị về trường hợp này ạ.bên shop sẽ liên hệ xử lý vấn đề này ngay ạ.e mong chị bỏ đánh giá 3 sao giup shop để shop hoàn thiện hơn,phục vụ chị tốt hơn ạ.shop cảm ơn chị rất nhiều.chúc chị và gia đình sưc khoẻ ạ"
85,Hình ảnh mang tính chất nhận xu,3,"chị ơi.e cảm ơn chị đã phản hồi.đầu tiên shop xin lỗi chị về trường hợp này ạ.bên shop sẽ liên hệ xử lý vấn đề này ngay ạ.e mong chị bỏ đánh giá 3 sao giup shop để shop hoàn thiện hơn,phục vụ chị tốt hơn ạ.shop cảm ơn chị rất nhiều.chúc chị và gia đình sưc khoẻ ạ"
86,"Mặc hơi chật , ship nhanh 
Mn gclhfofiy
Gdfofoyxyoxyoxyofycuofo
Hxhlcjdtiddiydyodockxgstjstkstistisifztikkk
Mgxvvh
Ydyfyucycugfy",3,"Dạ shop thành thật xin lỗi chị vì vấn đề này ạ 😣. 
Shop sẽ hoàn lại tiền nếu sp bị lỗi , hư hỏng , thiếu hoặc sẽ gửi lại sản phẩm mới cho chị. 
Shop đã liên hệ chị để giải quyết rùi , mong nhận được phản hồi sớm từ chị ạ ❤️❤️❤️❤️"
87,"Hơi thất vọng,  có mẫu giống mà xấu như bà  già vậy,  form  k đẹp nữa,  uốn tiên quá",3,"chị ơi.e cảm ơn chị đã phản hồi.đầu tiên shop xin lỗi chị về trường hợp này ạ.bên shop sẽ liên hệ xử lý vấn đề này ngay ạ.e mong chị bỏ đánh giá 3 sao giup shop để shop hoàn thiện hơn,phục vụ chị tốt hơn ạ.shop cảm ơn chị rất nhiều.chúc chị và gia đình sưc khoẻ ạ"
88,Đúng tiền nào của đấy mé nó mỏng dính dịnh luôn mn mua chú ý nhé .,3,"Dạ shop thành thật xin lỗi chị vì vấn đề này ạ 😣. 
Shop sẽ hoàn lại tiền nếu sp bị lỗi , hư hỏng , thiếu hoặc sẽ gửi lại sản phẩm mới cho chị. 
Shop đã liên hệ chị để giải quyết rùi , mong nhận được phản hồi sớm từ chị ạ ❤️❤️❤️❤️"
89,"Quần to hơn so với những chổ khác mình mua nên chọn hơn hơn số kg của mình, mình quên lưu ý che tên sp shop cũng để nguyên,",3,"chị ơi.e cảm ơn chị đã phản hồi.đầu tiên shop xin lỗi chị về trường hợp này ạ.bên shop sẽ liên hệ xử lý vấn đề này ngay ạ.e mong chị bỏ đánh giá 3 sao giup shop để shop hoàn thiện hơn,phục vụ chị tốt hơn ạ.shop cảm ơn chị rất nhiều.chúc chị và gia đình sưc khoẻ ạ"
