,khach_cmt,rating,shop_phan_hoi
100,"Giao hàng hơn 20 hôm mình mới nhận được, nhưng đây là vì dịch nên mình cũng thông cảm
Chất lượng in ổn, nhưng mà hơi buồn vì vải áo khá mỏng không được như mình mong đợi, mà hình áo là có tag xanh ở thân nhưng áo lại không có đây cũng là 1 điểm trừ nữa, mong shop cải thiện sản phẩm
Cho shop 3 sao",3,
101,mỏng thô mặc nóng nói chung tạm ổn nhma mình mua tặng sn cho bạn nên k dc hài lòng,3,
102,"Áo mỏng ,xấu , đc cái giao hàng nhanh, săn giá rẻ nênn cũng ko đòi hỏi nhìu",3,
103,"giao hàng khá nhanh , nhma hơi thất vọng về vải áo nó khá mỏng . Màu cũng k giống ảnh hoàn toàn . Mn nên cân nhắc kĩ trước khi mua nhá",3,
104,Áo hơi mỏng nha nói chung là mỏng ( hình ảnh mang tính chất không liên quan ),3,
105,"Hình ảnh mang tính chất nhận xu
Áo hơi mỏng so với kỳ vọng......",3,
106,"Trước mình từng mua hàng của teelab và chất áo cực kì tốt nên lần này tin tưởng để mua lại, nhưng lần này teelab khiến mình thất vọng thực sự. Áo mỏng, chất vải không tốt. Mặc dù cùng 1 chiếc áo nhưng mà vải lần này thực sự không ổn 😿",3,
107,"cổ áo hơi nhỏ nếu mà đầu em kh nhỏ chắc đã kh mặc được rồi=))
vãi thì mỏng nha em khó chịu thật ấy 
nón và tất thì em kh nói gì nhưng em tiếc mỗi cái áo xanh, thật thì kh đáng tiền cho người mua đâu huh",3,
108,"Khác so với hình, như đồ 2hand vậy, mặc vô nguyên nhà ai cũng chê như đồ cũ 😔",3,
109,"màu áo xấu hơn ảnh vì mua tặng nên mình kh chụp hình được, ảnh mang tính chất nhận xu",3,
110,"chưa j đã giãn cỏi áo chất lượng tệ 
k hợp với giá tiền thất vọng quá tr",3,
111,Giao hàng nhanh tiếc không có giấy thơm lên form xấu,3,
112,"Mình bất ngờ khi nhận được áo luôn á, đóng gói cực kì sơ xài, vải mỏng hơn mình nghĩ, mình kh biết nên mình cứ mắc áo như bình thường thôi ai ngờ hôm sau cái vai áo giãn hết ra, nhưng mà form áo rất xinh nhaa:))))",3,
113,"Áo màu đẹp, chuẩn bị hàng quá lâu. Áo mới giặc 1 lần nhưng cổ áo bị dãn. Chất áo tạm",3,
114,"Khá thất vọng, chất vải thô nhìn thì dày nma lại lộ bên trong, đường may hơi ẩu, mình đặt màu trắng mà vải bị ngả vàng luôn ạ 5/10 thôi",3,
115,Vải bình thường so với giá là hơi đắt ạ,3,
116,"Áo tạm chấp nhận được, chỉ thừa còn có, áo hơi mỏng và dài, mn nên cân nhắc 
Mình 48kg, m63 còn hơi dài, thời gian giao hàng lâu",3,
117,Chuẩn bị hàng khá nhanh nhưng thật sự rất thất vọng về màu áo nhìn cứ đốm đốm chẳng giống ảnh chút nào!,3,
118,áo mẫu đẹp nhưng vải khá mỏng so vs các brand cùng giá mình mua form k đc đẹp lắm,3,
119,"Chỉ thừa hơi nhiều, sài tạm thì ổn, cucng k ok lắm",3,
120,"Áo đẹp nhưng bị 1 vệt ố trắng trên áo, hơi buồn ạ",3,
121,"giao hàng nhất , áo đẹp chất lượng 
không bị vụn đen như nhiều hãng khác 
xinh xẻo lắm nhaaaa , mỗi tội không có giấy thơm như nhiều local khác !
Sửa lại fback , 2 bên vai áo của mk đều bị lỗi nt kia :)))",3,
122,"Chất áo k phải cotton mọi người ạ,chất thô và hơi xù
Giao hàng siêu lâu 
Được cái form đẹp",3,
123,"Tay áo và lưng áo không có logo, không thật sự hài lòng, mua 2 cái mà lỗi 1 cái, còn 1 cái thì thiếu logo.",3,
124,Team ao ko gióng hình chữ in bị lem,3,
125,Áo đẹp.chất ok.đường may tỉ mỉ k chỉ thừa. Nhưng mình đặt 2 cái thì 2 cái màu bị khác nhau và 2 logo khác nhau.nay giặt mới để ý nên đánh giá lại,3,
126,"Áo vải mỏng quá, mặc nhìn lộ. Mà giá tận 175k, mua 2 màu be vs trắng kai nào bận lên cũng mỏng với bị lộ, vải này giặt rồi nhanh xù lông lắm.",3,
127,Vải xù lông áo nhiều chỉ thừa,3,
128,Hơi buồn vì shop giao nhầm màu nhưng mà vì chất lượng nên không saooooo :((,3,
129,Màu khác trong hình :(,3,
130,"vãi thì ok mát, co giãn
tuy nhiên phần chữ mình thấy k thích lắm ý
sợ giặt vài lần nó sẽ bung ra",3,
131,áo màu ok nma mua 2 áo màu khác mà cảm giác mặc vào người chất n lại khác nhau,3,
132,"Đã nhậnnnnnn đượcccccc hàngggggggg 
Áo lần này bị nhỏ và ngắn hơn áo mua lần 1 dù chung màu chung mẫu luôn",3,
133,Thiếu mỗi tag áo vs còn chỉ thừa mong shop nhanh chóng cãi thiện lại tag áo mới cho hoàng chỉnh áo,3,
134,"Ship quá lâu 
M7, nặng 52kg size XL rộng hơi quá 
Bên shop tư vấn nhiệt tình 
Áo mỏng 
Chưa sử dụng nên không biết mặc có mát không",3,
135,"màu wash đẹp lắm ạ mn nên mua hay không thì tuỳ , chứ mình thấy mình không hợp",3,
136,"sản phẩm bị bẩn và bị rách 1 thủng hỏ, shop có hoàn tiền lại cho mình, và nói là sẽ chịu ship 2 chiều, nhưng khi mình hoàn lại sp thì shop kh chịu ship cho mình, nên là hơi thất vọng.",3,
137,"đặt áo chơi tết nhưng qua tết mới giao
Đã vậy còn lỗi, trong áo còn có tóc 
Nhma áo vẫn đẹp, vải tốt chỉ có điều là hơi nhiều bụi bẩn thoii!",3,
138,đặt sz XL giao L mà tại k quay clip khi mở hàng nên k khiếu nại nên đành chịu 😉,3,
139,"Mình mua cái trước cùng shop mà vải đẹp, đợt này áo vải mỏng k đẹp như đợt trước",3,
140,Áo đẹp mà giao lúc đang học ra nhận hàng vô phòng bị chửi quá trời,3,
141,"Với giá đó mà chất lượng vải thì không xứng lắm, vải này mặc sẽ nóng và mỏng. Nói chung là sẽ không mua lần 2 :>",3,
142,"Mình mua mấy lần trc giá chưa sale thì vải dầy hình in ổn lắm, lần này mua đợt săn sale vải mỏng dính k ổn áp lắm",3,
143,áo vừa mới giặt thì bị giãn cổ áo mặc rất khó chịu,3,
144,Lần này hơi thất vọng. Mặc dù shop đổi lại nhưng chất lượng khác quá,3,
145,Chất áo kh phù hợp với giá tiền :)) shipper giao hàng mà như ông nội ngta,3,
146,"Áo màu xám chất khá đẹp mát, tuy nhiên chiếc màu wash trông như áo lâu ngày ko giặt, chưa mặc đã xù lông chất áo không được đẹp như áo màu xám và ko có tag ở tay giống hình. Mình khá hi vọng vào chiếc màu wash mà lúc xem áo thì ôi trời 🥲",3,
147,Áo mỏng vải cũng k đc đẹp hơi bị sù k biết gặt rồi sẻ ra sao,3,
148,"Size M mà ngắn hơn cả size S, áo ko có tag ở tay :((((",3,
149,,3,
150,Hơi buồn vì vải mỏng,3,
151,"Màu không được như trong hình
Quá đậm",3,
152,Logo áo in đểu,3,
153,Áo hơi dơ 1 vài chỗ hơi thất vọng lần đầu mua,3,
154,tạm đc,3,
155,Vải khá oke  -2sao vì có chỉ thừa :((,3,
156,,3,
157,Trên hình là tay lỡ mà lúc giao tay áo ngắn qá ad,3,
158,"Sz áo k chuẩn hơi chật vs sz áo khác 
Sz k chuẩn",3,
159,chất vải áo khá xấu,3,
160,Áo đẹp nhưng vải hơi mỏng,3,
161,áo k cho tag vải mỏng😿,3,
162,Đặt L shop giao Xl bận như cái mền ...,3,
163,Áo hơi mỏng,3,
164,Vải kh đẹp lắm.hơi thất vọng.😔,3,
165,Phần chữ nổi in kh tốt cho lắm,3,
166,Áo  k chất lượng như mình nghĩ 🥲,3,
167,hàng nay lần hk tốt  hơn hàng vừa rồi,3,
168,,3,
169,Giao lộn sz,3,
170,Chất vải mỏng với dễ nhăn lắm,3,
171,Vải mỏng.,3,
172,"đặt XL nhưng shop lại giao M,hơi buồn 1 tí",3,
173,Áo hơi mòng,3,
174,Dịch bệnh nên giao hàng hơi lâu,3,
175,áo bị bẩn vải mỏng k tag,3,
176,"Nhiều chỉ thừa ,hình in k hài lòng",3,
177,Áo k có logo,3,
178,Hàng tốt đẹp nhưng cái bị bẩn,3,
179,"Cổ áo rộng
Vai áo khá thô nhìn không đẹp lắm",3,
180,Mỏng,3,
181,Chất vải không được tốt lắm,3,
182,"Đặt màu Wash
Giao màu đen buồn ghê",3,
183,,3,
184,chất lượng sp k tốt,3,
185,Chất vải mỏng ,3,
186,Chất tạm ổn,3,
187,Áo không có giấy thơm huhu,3,
188,chỉ dư hơi nhiều,3,
189,Áo ko có tag ở tay áo😑,3,
190,,3,
191,,3,
192,,3,
193,,3,
194,,3,
195,,3,
196,,3,
197,,3,
198,,3,
199,,3,
200,,3,
201,,3,
202,,3,
203,,3,
204,,3,
205,,3,
206,,3,
207,,3,
208,,3,
209,,3,
210,,3,
211,,3,
212,,3,
213,,3,
214,,3,
215,,3,
216,,3,
217,,3,
218,,3,
219,,3,
220,,3,
221,,3,
222,,3,
223,,3,
224,,3,
225,,3,
226,,3,
227,,3,
228,,3,
229,,3,
230,,3,
231,,3,
232,,3,
233,,3,
234,,3,
235,,3,
236,"Vừa đánh giá 5* nhưng lại phải sửa lại .xem lại áo ko có tag ở tay, như mọi người đều thấy có mà sao áo mk lại ko có .2* cho shop nhớ .mk sẽ đặt cái khác .lần sau mà ko có nữa mk cho thêm cái 1*",2,
237,Mới giặt lần đầu mà cổ giãn quá vải dở nóng màu thì ko giống wash tí nào mà giống xám hơn nchung là với giá như v thì áo nhiều brand khác đẹp hơn. Chỉ mua 1 lần,2,
238,From áo kh được đẹp lắm vì đầu hi vọng lắm lúc áo về thì hơi thất vọng áo dính nhiều vết dơ gì á size L mà áo hơi ngắn thích mặc rộng rộng nói chung áo cũng bthuong không ưng lắm mà sao trên hình có tag áo ở tay về lại không có tag áo ở tay 😭,2,
239,"Áo mk bị lủng 1 chỗ là sao vậy shop
Trc khi giao hàng k Ktra sao ạ",2,
240,"Áo cũng bình thường à, hơi thất vọng. Hình ảnh và video chỉ mang tính chất nhận xuuuuuuuu  ",2,
241,"Lần đầu mua local brand này , mình cx k ưng cho lắm 
Vải k như những loại local brand khác , chữ in rất dễ hỏng chữ nếu giặt máy nhiều 
Hơi thất vọng 😅😅",2,
242,Mình thấy áo gọi là tạm ổn thui nhé vài thì đối với mình thấy khá xấu và nóng mỏng nữa mình nói thật là áo này mua với giá 175k thì nó hơi mắc vì mình từng mua 1 cái áo ở shop khác 120k nma vài còn xịn hơn áo này 🧚🏻,2,
243,"Mình khá mong chờ sản phẩn này. Nma gia hàng tận 4 5 ngày dù chung t.phố, cái đó do vận chuyển nên mình bỏ qua. Thất vong cực kì khi cầm và mở gói hàng ra, toàn là rác :) mình liên hệ và đc hoàn tiền từ shop với lí do là hết hàng :) vậy tại sao không báo trước với mình để hủy/đổi mà gửi rác cho mình",2,
244,áo có mùi hôi.,2,
245,"vải quá mỏng
nhưng mát
nói chung là ổn thôi ạ chứ k xuất sắc=)))))",2,
246,"Nhân viên đc nhưng chất liệu vải quá mỏng 
Mỏng kinh khủng
Chắc ko mua lại nx",2,
247,"Vải mát nhưng mỏng, PHAI MÀU
Chất lượng local brand càng ngày càng đi xuống k sai mà",2,
248,"Áo vải OK mn ạ. Nhưng chắc mình sẽ k mua lại đâu ạ. Lần trước m đặt mua 1c màu trắng size L thì ship mình mẫu khác size XL. Mình y/c đổi lại thì báo mình lại hết size đổi mẫu khác. Mình trả hàng hoàn tiền thì thấy shop cập nhật còn hàng. Rồi ok mua lại 2 cái, mở ra thì dính dơ v nè. Áo trắng nữa.",2,
249,Đánh giá thẳng: vải xấu mỏng không đáng giá tiền :))) áo trắng còn đỡ áo kia quá thất vọng. Cùng tầm giá nhiều shop bán áo vải đẹp chất lượng hơn,2,
250,"Vải mỏng, Vải mỏng hơn cả brand Heyyou mặc dù mắc tiền hơn. Không thấy hài lòng.  mua local brand mà vải mỏng như vậy thì mới bị lần đầu😌",2,
