,khach_cmt,rating,shop_phan_hoi
33,Đã lưu ý vs shop là k lấy màu trắng và da rồi mà shop vẫn cố tình gửi,1,
34,Quần bên shop bình thường nhưng Shipper giao hàng cho mình ko đưa tận tay cho mình mà gửi ở một quán bi da nào đó rồi bắt mình ra lấy mình có gọi lại cho shipper mà trả lời vô ý thức vô trách nhiệm . Mình nghĩ shoppe cho bạn shipper đó nghĩ việc đi làm việc không quan tâm đến lợi ích của khách hàng,1,
35,"Độ thấm hút ít. Ai quen mặc mấy đồ lót hãng Âu Mỹ Úc, ví dụ La Senza thì nó 2XL chỉ tầm M thôi nhưng lại chật hơn M của La Senza, mặc bị chật hằn bụng khó chịu. Nhưng rất kì quái là mặc lên trông 🍑 bị bé đi dù là mẫu quần này đáng ra rất tôn 🍑. 🥲",3,
36,K che tên sp cho khách cảm thấy bực mình những sản phẩm nhạy cảm cửa hàng phải tự biết che tên cho khách chứ,3,
37,Quần mặc k dc thích. Bảo shop che tên mà k che . Shop k nhiệt tình,3,
38,"Đặt 2c mà trên quần đen có mấy phần vải màu khác, nhìn giống kiểu dính keo hay chất gì mà giặt ko hết :( Size quần Ok nhưng mà chắc chắn ko đặt lại vì ko yên tâm về chất lượng vải :))",3,
39,"Giao sai màu, gần giống qc, dùng tạm",3,
40,,3,
41,Quần rất kém nha mọi người. Mặc dc tầm 2 lần là bung chỉ. Bung máy đường dán keo hết,2,
42,shop giao thiếu đồ nhưng vẫn thu đủ tiền,2,
43,"Đoạn nối của mặt đáy quần lót với cả quần dễ bị bung lắm. Ko nên mua
Mới mặc lần đầu đã bung, muốn lấy lại tiền. Quá tiếc tiền đừng ai mua",1,
44,,1,
45,"Kiểu đẹp nhưng ren thường , ko mịn , giá vậy là cao , shop phản hồi lại là ren như vậy mà vô shop khác ko dưới 80k , nếu giá 80k là chất ren mềm mịn và mát lạnh rồi , chứ sao so được ",3,Bạn vào shop mua giá sp như này ko có giá dưới 80k b ak
46,"Chất lượng ko đẹp, đường may cẩu thả, đóng gói chắc chắn, giao hàng tạm đc",3,
47,"Thời gian giao hàng nhanh, mẫu đẹp nhưng 1c bị bung chỉ😯",3,
48,,3,
49,,3,
50,,3,
51,,3,
52,Quần mặc 1 lần bị tưa hết phần ren  Ship gửi hàng liền sau khi mình đặt. Nhưng dịch vụ giao hàng J&T quá Chậm,2,
53,"sau giặt 1-2 lần sản phẩm giảm chất lượng rõ rệt, chất liệu mặc cứng và k mềm mại! tưởng giá rẻ mà k hề rẻ ạ, mình bỏ đi cả 5 cái k mặc đc!:((",1,"Mình vừa kiểm tra đơn của b và mình cảm thấy thắc mắc
Thứ nhất: Bạn mua 4 chiếc. Sao lại vứt đi 5 ạ? B có nhầm với đơn hàng mua của shop khác ko ạ?
Thứ hai: Đơn hàng này b mua cách đây 30 ngày. Trong 30 ngày b chỉ mặc 1-2 lần ạ? Sao cho tới bây giờ b mới phản ánh ạ?"
54,"Bên vận chuyển ko giao hàng, mà nói là giao thành công. Lừa đảo kh.",1,"Bạn ship có báo rằng trong quá trình đi ship b ấy làm mất đơn của chị, đơn của chị thanh toán khi nhận hàng nên tuy đơn bị mất nhưng chị ko bị thiệt hại về tiền.  B ấy đã liên lạc với chị để xin lỗi. Trên hành trình đơn hiện trạng thái đã giao bởi vì bạn ấy làm mất nên bạn ấy tự kí nhận đơn để đền tiền cho shop. Shop đã liên hệ và hỗ trợ bạn ship 1 phần vì mất hàng trong quá trình đi giao đều ko ai mong muốn cả. Em mong là chị cũng tha thứ cho bạn ấy vì bạn ấy cũng đã xin lỗi chị chân thành ạ!"
55,"...gcgvcgv cccccvvvvvvv vvv vvvvvvvvvcc ccccc. Vggvvvvgvcv
 Đồ cx đc, ko có team mac j hết",3,"chị ơi.e cảm ơn chị đã phản hồi.đầu tiên shop xin lỗi chị về trường hợp này ạ.bên shop sẽ liên hệ xử lý vấn đề này ngay ạ.e mong chị bỏ đánh giá 3 sao giup shop để shop hoàn thiện hơn,phục vụ chị tốt hơn ạ.shop cảm ơn chị rất nhiều.chúc chị và gia đình sưc khoẻ ạ"
56,"Quần rẻ, mỏng, co giãn ko tốt, sẽ nhanh tã sau khi giặt nhiều lần, phù hợp với giá tiền",3,"chị ơi.e cảm ơn chị đã phản hồi.đầu tiên shop xin lỗi chị về trường hợp này ạ.bên shop sẽ liên hệ xử lý vấn đề này ngay ạ.e mong chị bỏ đánh giá 3 sao giup shop để shop hoàn thiện hơn,phục vụ chị tốt hơn ạ.shop cảm ơn chị rất nhiều.chúc chị và gia đình sưc khoẻ ạ"
57,Hơi buồn là vì cái này không có lớp lót như mấy cái khác ạ nhưng không sao,3,"chị ơi.e cảm ơn chị đã phản hồi.đầu tiên shop xin lỗi chị về trường hợp này ạ.bên shop sẽ liên hệ xử lý vấn đề này ngay ạ.e mong chị bỏ đánh giá 3 sao giup shop để shop hoàn thiện hơn,phục vụ chị tốt hơn ạ.shop cảm ơn chị rất nhiều.chúc chị và gia đình sưc khoẻ ạ"
58,Thất vọng thất vọng thất vọng thất vọng thất vọng thât vọng rất thất vọng,3,"chị ơi.e cảm ơn chị đã phản hồi.đầu tiên shop xin lỗi chị về trường hợp này ạ.bên shop sẽ liên hệ xử lý vấn đề này ngay ạ.e mong chị bỏ đánh giá 3 sao giup shop để shop hoàn thiện hơn,phục vụ chị tốt hơn ạ.shop cảm ơn chị rất nhiều.chúc chị và gia đình sưc khoẻ ạ"
59,"Giao hàng nhanh, chất có vẻ hơi nóng, cứng, sẽ ko mua lại nữa..",3,"Dạ shop thành thật xin lỗi chị vì vấn đề này ạ 😣. 
Shop sẽ hoàn lại tiền nếu sp bị lỗi , hư hỏng , thiếu hoặc sẽ gửi lại sản phẩm mới cho chị. 
Shop đã liên hệ chị để giải quyết rùi , mong nhận được phản hồi sớm từ chị ạ ❤️❤️❤️❤️"
60,"Ảnh như hình. Nhưng chất vải k dày như mong đợi, chất vải mỏng. Lần sau sẽ k mua quần như này nữa 🥲",3,"chị ơi.e cảm ơn chị đã phản hồi.đầu tiên shop xin lỗi chị về trường hợp này ạ.bên shop sẽ liên hệ xử lý vấn đề này ngay ạ.e mong chị bỏ đánh giá 3 sao giup shop để shop hoàn thiện hơn,phục vụ chị tốt hơn ạ.shop cảm ơn chị rất nhiều.chúc chị và gia đình sưc khoẻ ạ"
61,"Mua 5 cái ghi chú cho shop là nhờ shop lấy 5 cái 5 màu khác nhau. Khi nhận lại 1 màu. Hỏi shop thì shop bảo bên e ko lấy đơn theo ghi chú. Lúc đặt hàng có chọn đc 5 cái 5 màu đâu, nên mới nhắn ghi chú và nhắn riêng cho shop mà",3,"Dạ shop thành thật xin lỗi chị vì vấn đề này ạ 😣. 
Shop sẽ hoàn lại tiền nếu sp bị lỗi , hư hỏng , thiếu hoặc sẽ gửi lại sản phẩm mới cho chị. 
Shop đã liên hệ chị để giải quyết rùi , mong nhận được phản hồi sớm từ chị ạ ❤️❤️❤️❤️"
62,"Thấy đánh giá shop tận 4.9 mới vào mua, ai ngờ cách bán hàng còn tệ shop thường. Quá thất vọng😠😠Đặt hàng xong, 7 ngày sau thấy hàng chưa đi mới nhắn tin hỏi shop. Qua hôm sau (tức ngày thứ 8) shop mới trả lời là để hối ship, sau đó buổi chiều shop lại điện lại nói không có hàng kêu đổi màu...??",3,"chị ơi.e cảm ơn chị đã phản hồi.đầu tiên shop xin lỗi chị về trường hợp này ạ.bên shop sẽ liên hệ xử lý vấn đề này ngay ạ.e mong chị bỏ đánh giá 2 sao giup shop để shop hoàn thiện hơn,phục vụ chị tốt hơn ạ.shop cảm ơn chị rất nhiều.chúc chị và gia đình sưc khoẻ ạ"
63,"Giao hàng sai size, quần lót phù hợp giá tiền, áo lót k chuẩn form lắm, phù hợp với nhé có ngực thôi nhaaaaaaaaaaaaaaaaaa",3,"chị ơi.e cảm ơn chị đã phản hồi.đầu tiên shop xin lỗi chị về trường hợp này ạ.bên shop sẽ liên hệ xử lý vấn đề này ngay ạ.e mong chị bỏ đánh giá 3 sao giup shop để shop hoàn thiện hơn,phục vụ chị tốt hơn ạ.shop cảm ơn chị rất nhiều.chúc chị và gia đình sưc khoẻ ạ"
64,"Giao hàng nhanh, đóng gói trong 1 bọc nilong nên nếu shiper mạnh tay dễ bị rách. Sản phẩm chất lượng tạm ổn so với giá tiền. Vải thô cứng chứ k mềm",3,"chị ơi.e cảm ơn chị đã phản hồi.đầu tiên shop xin lỗi chị về trường hợp này ạ.bên shop sẽ liên hệ xử lý vấn đề này ngay ạ.e mong chị bỏ đánh giá 3 sao giup shop để shop hoàn thiện hơn,phục vụ chị tốt hơn ạ.shop cảm ơn chị rất nhiều.chúc chị và gia đình sưc khoẻ ạ"
65,"Vải không đẹp
Dhdhdidhdbfncncjjdjdjdnfjddjjfdjjjffjjfjffjfjfhdhdhcncncnnc",3,"chị ơi.e cảm ơn chị đã phản hồi.đầu tiên shop xin lỗi chị về trường hợp này ạ.bên shop sẽ liên hệ xử lý vấn đề này ngay ạ.e mong chị bỏ đánh giá 3 sao giup shop để shop hoàn thiện hơn,phục vụ chị tốt hơn ạ.shop cảm ơn chị rất nhiều.chúc chị và gia đình sưc khoẻ ạ"
66,Sản phẩm này phù hợp với giá tiền………………………………………………………………,3,
67,"Quần vải rất mỏng và k co dãn.
Áo thì ổn hơn.
Nói chung tạm chấp nhận được.",3,"chị ơi.e cảm ơn chị đã phản hồi.đầu tiên shop xin lỗi chị về trường hợp này ạ.bên shop sẽ liên hệ xử lý vấn đề này ngay ạ.e mong chị bỏ đánh giá 3 sao giup shop để shop hoàn thiện hơn,phục vụ chị tốt hơn ạ.shop cảm ơn chị rất nhiều.chúc chị và gia đình sưc khoẻ ạ"
68,Đóng gói mỏng dính. Dẫn đến làm rách hàng trong qtr vận chuyển. Thái độ phục vụ k tốt.,3,"chị ơi.e cảm ơn chị đã phản hồi.đầu tiên shop xin lỗi chị về trường hợp này ạ.bên shop sẽ liên hệ xử lý vấn đề này ngay ạ.e mong chị bỏ đánh giá 3 sao giup shop để shop hoàn thiện hơn,phục vụ chị tốt hơn ạ.shop cảm ơn chị rất nhiều.chúc chị và gia đình sưc khoẻ ạ"
69,"Giao hàng nhanhh 
Đủ số lượng nhưng shop giao sai màu cho mình 1c , mình đặt đen mà lại về tím,trông màu nó không đẹp chút nào 
Hy vọng shop khắc phục cẩn thận hơn",3,"chị ơi.e cảm ơn chị đã phản hồi.đầu tiên shop xin lỗi chị về trường hợp này ạ.bên shop sẽ liên hệ xử lý vấn đề này ngay ạ.e mong chị bỏ đánh giá 3 sao giup shop để shop hoàn thiện hơn,phục vụ chị tốt hơn ạ.shop cảm ơn chị rất nhiều.chúc chị và gia đình sưc khoẻ ạ"
70,Màu sắc được. Vải mặc cũng bt. Shop đóng hàng đã siêu lâu rồi đến bên Giao hàng cũng siêu siêu lâu luôn. Thất vọng,3,
71,ghghhhghbjdjdjsjsjshshhdhhjuahahahahahshshshshhshshsnsnznxnxxnx,3,"chị ơi.e cảm ơn chị đã phản hồi.đầu tiên shop xin lỗi chị về trường hợp này ạ.bên shop sẽ liên hệ xử lý vấn đề này ngay ạ.e mong chị bỏ đánh giá 3 sao giup shop để shop hoàn thiện hơn,phục vụ chị tốt hơn ạ.shop cảm ơn chị rất nhiều.chúc chị và gia đình sưc khoẻ ạ"
72,Quần k có túi bọc bên ngoài trông k ưng ý . K có túi zip thì ít nhất cũng phải có túi bóng kính bọc ngoài r mới bọc hàng chứ . Đồ lót mà bọc trần trụi như vậy thấy k vừa ý . Số lượng đầy đủ . Form bé . ,3,"chị ơi.e cảm ơn chị đã phản hồi.đầu tiên shop xin lỗi chị về trường hợp này ạ.bên shop sẽ liên hệ xử lý vấn đề này ngay ạ.e mong chị bỏ đánh giá 3 sao giup shop để shop hoàn thiện hơn,phục vụ chị tốt hơn ạ.shop cảm ơn chị rất nhiều.chúc chị và gia đình sưc khoẻ ạ"
73,Hàng đúng hình chất lượng cũng được vải có vẻ hơi nóng và không thoáng cho lắm nhưng mẫu mã giống với hình. Nói chung là cũng ổn phù hợp với giá tiền ,3,"chị ơi.e cảm ơn chị đã phản hồi.đầu tiên shop xin lỗi chị về trường hợp này ạ.bên shop sẽ liên hệ xử lý vấn đề này ngay ạ.e mong chị bỏ đánh giá 3 sao giup shop để shop hoàn thiện hơn,phục vụ chị tốt hơn ạ.shop cảm ơn chị rất nhiều.chúc chị và gia đình sưc khoẻ ạ"
74,"Vải k tốt, hơi nóng nBjaksn di dksnbs kjvsnjs jshns s hha ja í. Nnanj",3,"chị ơi.e cảm ơn chị đã phản hồi.đầu tiên shop xin lỗi chị về trường hợp này ạ.bên shop sẽ liên hệ xử lý vấn đề này ngay ạ.e mong chị bỏ đánh giá 3 sao giup shop để shop hoàn thiện hơn,phục vụ chị tốt hơn ạ.shop cảm ơn chị rất nhiều.chúc chị và gia đình sưc khoẻ ạ"
75,"Giao hàng nhanh, đóng gói cẩn thận, chất vãi tốt,mik đặt màu nâu shop giao màu xanh:)))",3,"chị ơi.e cảm ơn chị đã phản hồi.đầu tiên shop xin lỗi chị về trường hợp này ạ.bên shop sẽ liên hệ xử lý vấn đề này ngay ạ.e mong chị bỏ đánh giá 3 sao giup shop để shop hoàn thiện hơn,phục vụ chị tốt hơn ạ.shop cảm ơn chị rất nhiều.chúc chị và gia đình sưc khoẻ ạ"
76,"Quần giống hình, vải đẹp nhưng do t đặt lộn size nên t cho 3 sao thôi. Lan toả sự tổn thương này đến shop nè.",3,"chị ơi.e cảm ơn chị đã phản hồi.đầu tiên shop xin lỗi chị về trường hợp này ạ.bên shop sẽ liên hệ xử lý vấn đề này ngay ạ.e mong chị bỏ đánh giá 3 sao giup shop để shop hoàn thiện hơn,phục vụ chị tốt hơn ạ.shop cảm ơn chị rất nhiều.chúc chị và gia đình sưc khoẻ ạ"
77,Ha mang tính chất minh hoạ lấy xu,3,"Dạ shop thành thật xin lỗi chị vì vấn đề này ạ 😣. 
Shop sẽ hoàn lại tiền nếu sp bị lỗi , hư hỏng , thiếu hoặc sẽ gửi lại sản phẩm mới cho chị. 
Shop đã liên hệ chị để giải quyết rùi , mong nhận được phản hồi sớm từ chị ạ ❤️❤️❤️❤️"
78,,3,
79,Chất lượng ổn,3,"chị ơi.e cảm ơn chị đã phản hồi.đầu tiên shop xin lỗi chị về trường hợp này ạ.bên shop sẽ liên hệ xử lý vấn đề này ngay ạ.e mong chị bỏ đánh giá 3 sao giup shop để shop hoàn thiện hơn,phục vụ chị tốt hơn ạ.shop cảm ơn chị rất nhiều.chúc chị và gia đình sưc khoẻ ạ"
80,"Chất xấu. Vải nóng, không thấm hút mồ hôi tốt. 
Giao hàng quá chậm, mặc dù không phải ở xa gì.",3,"chị ơi.e cảm ơn chị đã phản hồi.đầu tiên shop xin lỗi chị về trường hợp này ạ.bên shop sẽ liên hệ xử lý vấn đề này ngay ạ.e mong chị bỏ đánh giá 3 sao giup shop để shop hoàn thiện hơn,phục vụ chị tốt hơn ạ.shop cảm ơn chị rất nhiều.chúc chị và gia đình sưc khoẻ ạ"
81,"Gói hàng khá bẩn, gây mất thiện cảm",3,"chị ơi.e cảm ơn chị đã phản hồi.đầu tiên shop xin lỗi chị về trường hợp này ạ.bên shop sẽ liên hệ xử lý vấn đề này ngay ạ.e mong chị bỏ đánh giá 3 sao giup shop để shop hoàn thiện hơn,phục vụ chị tốt hơn ạ.shop cảm ơn chị rất nhiều.chúc chị và gia đình sưc khoẻ ạ"
82,"Tất đẹp, màu đẹp, shop có che tên sản phẩm, sẽ ủng hộ lần sao tiếp",3,"Dạ shop thành thật xin lỗi chị vì vấn đề này ạ 😣. 
Shop sẽ hoàn lại tiền nếu sp bị lỗi , hư hỏng , thiếu hoặc sẽ gửi lại sản phẩm mới cho chị. 
Shop đã liên hệ chị để giải quyết rùi , mong nhận được phản hồi sớm từ chị ạ ❤️❤️❤️❤️"
83,"Quần mỏng, không biết là do mình k để ý hay mỏng quá mà giặt xong chưa kịp mặc đã rách rồi",3,"chị ơi.e cảm ơn chị đã phản hồi.đầu tiên shop xin lỗi chị về trường hợp này ạ.bên shop sẽ liên hệ xử lý vấn đề này ngay ạ.e mong chị bỏ đánh giá 3 sao giup shop để shop hoàn thiện hơn,phục vụ chị tốt hơn ạ.shop cảm ơn chị rất nhiều.chúc chị và gia đình sưc khoẻ ạ"
84,"Áo mk mua trước đẹp hơn, áo này lô khác k đc đẹp như trước nữa. Xx",3,"chị ơi.e cảm ơn chị đã phản hồi.đầu tiên shop xin lỗi chị về trường hợp này ạ.bên shop sẽ liên hệ xử lý vấn đề này ngay ạ.e mong chị bỏ đánh giá 3 sao giup shop để shop hoàn thiện hơn,phục vụ chị tốt hơn ạ.shop cảm ơn chị rất nhiều.chúc chị và gia đình sưc khoẻ ạ"
85,Mình đặt cái màu trắng size M mà shop giao quần xé mất tem size( mỗi quần có 2 chỗ để size M nhưng shop đã bứt hết luôn) giao quần lớn hơn.,3,"chị ơi.e cảm ơn chị đã phản hồi.đầu tiên shop xin lỗi chị về trường hợp này ạ.bên shop sẽ liên hệ xử lý vấn đề này ngay ạ.e mong chị bỏ đánh giá 3 sao giup shop để shop hoàn thiện hơn,phục vụ chị tốt hơn ạ.shop cảm ơn chị rất nhiều.chúc chị và gia đình sưc khoẻ ạ"
86,Đặt tất vàng nghệ shop giao màu vàng nhờ nhờ như thế này. 2 màu khác nhau 1 trời 1 vực 🤦‍♀️,3,"chị ơi.e cảm ơn chị đã phản hồi.đầu tiên shop xin lỗi chị về trường hợp này ạ.bên shop sẽ liên hệ xử lý vấn đề này ngay ạ.e mong chị bỏ đánh giá 3 sao giup shop để shop hoàn thiện hơn,phục vụ chị tốt hơn ạ.shop cảm ơn chị rất nhiều.chúc chị và gia đình sưc khoẻ ạ"
87,Vãi cái màu xanh lá này của shop.3mấy tủi mới bik đây là màu xanh lá😏😏😏hàng thì cũng khá ok. Vì cái màu xanh lá của shop lên cho shop 3sao.,3,"chị ơi.e cảm ơn chị đã phản hồi.đầu tiên shop xin lỗi chị về trường hợp này ạ.bên shop sẽ liên hệ xử lý vấn đề này ngay ạ.e mong chị bỏ đánh giá 3 sao giup shop để shop hoàn thiện hơn,phục vụ chị tốt hơn ạ.shop cảm ơn chị rất nhiều.chúc chị và gia đình sưc khoẻ ạ"
88,"ổn so với giá tiền. Gói hàng quá tệ.
Chỉ nên mua quần của shop,  không nên mua áo, chất liệu áo thực sự rất tệ, không đáng đồng tiền.
Không mua lại lần sau",3,"chị ơi.e cảm ơn chị đã phản hồi.đầu tiên shop xin lỗi chị về trường hợp này ạ.bên shop sẽ liên hệ xử lý vấn đề này ngay ạ.e mong chị bỏ đánh giá 3 sao giup shop để shop hoàn thiện hơn,phục vụ chị tốt hơn ạ.shop cảm ơn chị rất nhiều.chúc chị và gia đình sưc khoẻ ạ"
89,Quần vải cũng ok. Giao đủ hàng nhưng mà dây thun ở lưng quần sao k thấy co dãn. K biết mặt được mấy bữa thì nó bị dãn 🥲,3,"Dạ shop thành thật xin lỗi chị vì vấn đề này ạ 😣. 
Shop sẽ hoàn lại tiền nếu sp bị lỗi , hư hỏng , thiếu hoặc sẽ gửi lại sản phẩm mới cho chị. 
Shop đã liên hệ chị để giải quyết rùi , mong nhận được phản hồi sớm từ chị ạ ❤️❤️❤️❤️"
90,"quần size hơi to, màu sắc đẹp, lưng quần cao mặc ngồi xuống bị lộ, nói chung cho shop 3sao hình ảnh mang tính chất nhận xu",3,"chị ơi.e cảm ơn chị đã phản hồi.đầu tiên shop xin lỗi chị về trường hợp này ạ.bên shop sẽ liên hệ xử lý vấn đề này ngay ạ.e mong chị bỏ đánh giá 3 sao giup shop để shop hoàn thiện hơn,phục vụ chị tốt hơn ạ.shop cảm ơn chị rất nhiều.chúc chị và gia đình sưc khoẻ ạ"
91,Chất vải thì giá tiền thấy cũng hợp lý vì giẩ quá  nên thế thôi,3,"chị ơi.e cảm ơn chị đã phản hồi.đầu tiên shop xin lỗi chị về trường hợp này ạ.bên shop sẽ liên hệ xử lý vấn đề này ngay ạ.e mong chị bỏ đánh giá 3 sao giup shop để shop hoàn thiện hơn,phục vụ chị tốt hơn ạ.shop cảm ơn chị rất nhiều.chúc chị và gia đình sưc khoẻ ạ"
92,Chất vải xấu,3,"chị ơi.e cảm ơn chị đã phản hồi.đầu tiên shop xin lỗi chị về trường hợp này ạ.bên shop sẽ liên hệ xử lý vấn đề này ngay ạ.e mong chị bỏ đánh giá 3 sao giup shop để shop hoàn thiện hơn,phục vụ chị tốt hơn ạ.shop cảm ơn chị rất nhiều.chúc chị và gia đình sưc khoẻ ạ"
93,Chất xấu,3,"Dạ shop thành thật xin lỗi chị vì vấn đề này ạ 😣. 
Shop sẽ hoàn lại tiền nếu sp bị lỗi , hư hỏng , thiếu hoặc sẽ gửi lại sản phẩm mới cho chị. 
Shop đã liên hệ chị để giải quyết rùi , mong nhận được phản hồi sớm từ chị ạ ❤️❤️❤️❤️"
94,Vải tốt đẹp đúng màu nhưng hàng về chậm đợi tận 15 ngày nhưng shipper giao ngay nên ko sao,3,"chị ơi.e cảm ơn chị đã phản hồi.đầu tiên shop xin lỗi chị về trường hợp này ạ.bên shop sẽ liên hệ xử lý vấn đề này ngay ạ.e mong chị bỏ đánh giá 3 sao giup shop để shop hoàn thiện hơn,phục vụ chị tốt hơn ạ.shop cảm ơn chị rất nhiều.chúc chị và gia đình sưc khoẻ ạ"
95,,3,"chị ơi.e cảm ơn chị đã phản hồi.đầu tiên shop xin lỗi chị về trường hợp này ạ.bên shop sẽ liên hệ xử lý vấn đề này ngay ạ.e mong chị bỏ đánh giá 3 sao giup shop để shop hoàn thiện hơn,phục vụ chị tốt hơn ạ.shop cảm ơn chị rất nhiều.chúc chị và gia đình sưc khoẻ ạ"
96,"Chất lượng ko tốt cho lắm, mới mặc đã rách 
Đóng gói sp chắc chắn",3,"chị ơi.e cảm ơn chị đã phản hồi.đầu tiên shop xin lỗi chị về trường hợp này ạ.bên shop sẽ liên hệ xử lý vấn đề này ngay ạ.e mong chị bỏ đánh giá 3 sao giup shop để shop hoàn thiện hơn,phục vụ chị tốt hơn ạ.shop cảm ơn chị rất nhiều.chúc chị và gia đình sưc khoẻ ạ"
97,Chất lượng bt. Phù hợp với giá tiền. Jwkwkdnndkwmsnndnnnvvgvhh,3,"chị ơi.e cảm ơn chị đã phản hồi.đầu tiên shop xin lỗi chị về trường hợp này ạ.bên shop sẽ liên hệ xử lý vấn đề này ngay ạ.e mong chị bỏ đánh giá 3 sao giup shop để shop hoàn thiện hơn,phục vụ chị tốt hơn ạ.shop cảm ơn chị rất nhiều.chúc chị và gia đình sưc khoẻ ạ"
98,"Quần ổn nhưng chất liệu chưa dày dặn, sẽ mau bị giãn, nhunge xài tầm 2 3 tháng thì ok",3,"chị ơi.e cảm ơn chị đã phản hồi.đầu tiên shop xin lỗi chị về trường hợp này ạ.bên shop sẽ liên hệ xử lý vấn đề này ngay ạ.e mong chị bỏ đánh giá 3 sao giup shop để shop hoàn thiện hơn,phục vụ chị tốt hơn ạ.shop cảm ơn chị rất nhiều.chúc chị và gia đình sưc khoẻ ạ"
99,"Tạm ổn, chất vải không tốt lắm.
Phù hợp với giá tiền. 
Phù hợp với giá tiền",3,"chị ơi.e cảm ơn chị đã phản hồi.đầu tiên shop xin lỗi chị về trường hợp này ạ.bên shop sẽ liên hệ xử lý vấn đề này ngay ạ.e mong chị bỏ đánh giá 3 sao giup shop để shop hoàn thiện hơn,phục vụ chị tốt hơn ạ.shop cảm ơn chị rất nhiều.chúc chị và gia đình sưc khoẻ ạ"
100,"Quần size cho trẻ em à
Độ có giãn không như mô tả sản phẩm 
Vải mỏng 
Không nên mua",3,"chị ơi.e cảm ơn chị đã phản hồi.đầu tiên shop xin lỗi chị về trường hợp này ạ.bên shop sẽ liên hệ xử lý vấn đề này ngay ạ.e mong chị bỏ đánh giá 3 sao giup shop để shop hoàn thiện hơn,phục vụ chị tốt hơn ạ.shop cảm ơn chị rất nhiều.chúc chị và gia đình sưc khoẻ ạ"
101,"Quần nhỏ hơn so với kích thước chuẩn, mình mặc m lấy hẳn l mà vẫn thấy kích",3,"chị ơi.e cảm ơn chị đã phản hồi.đầu tiên shop xin lỗi chị về trường hợp này ạ.bên shop sẽ liên hệ xử lý vấn đề này ngay ạ.e mong chị bỏ đánh giá 3 sao giup shop để shop hoàn thiện hơn,phục vụ chị tốt hơn ạ.shop cảm ơn chị rất nhiều.chúc chị và gia đình sưc khoẻ ạ"
