,khach_cmt,rating,shop_phan_hoi
19,"mình nhận dc hàng rồi nha shop . chất lượng vải cotton tuyệt đẹp . bé nhà mình rất thich , đường may chắc chắn , mình rất hài lòng , lần sau sẽ ủng hộ tiếp",5,shop cám ơn chị đã tin tưởng lựa chọn sản phẩm bên shop . shop sẽ cố gắng đem lại những sản phẩm tốt nhất giá cả hợp lý nhất mang đến cho  chị . shop rất mong được phục vụ  chị trong những lần mua sắm tiếp theo.chúc chị một ngày vui vẻ ạ 
20,Vải đẹp êm chất lượng giao hàng nhanh họp túi tiền sẽ ủng hộ shop tiếp,5,"shop rất vui được phục vụ anh chị . cám ơn anh , chị đã tin tưởng lựa chọn sản phẩm bên shop . shop sẽ cố gắng đem lại những sản phẩm tốt nhất giá cả hợp lý nhất mang đến cho anh chị . shop rất mong được phục vụ anh , chị trong những lần mua sắm tiếp theo"
21,,5,shop cám ơn chị đã tin tưởng lựa chọn sản phẩm bên shop . shop sẽ cố gắng đem lại những sản phẩm tốt nhất giá cả hợp lý nhất mang đến cho chị . shop rất mong được phục vụ chị trong những lần mua sắm tiếp theo.chúc chị một ngày vui vẻ ạ
22,Hàng y như hình. Vải rất đẹp. Rất hài lòng với sản phẩm. Sẽ tiếp tục ủng hộ,5,shop cám ơn chị đã tin tưởng lựa chọn sản phẩm bên shop . shop sẽ cố gắng đem lại những sản phẩm tốt nhất giá cả hợp lý nhất mang đến cho chị . shop rất mong được phục vụ chị trong những lần mua sắm tiếp theo.chúc chị một ngày vui vẻ ạ
23,"Đo OK tốt lam , shop that dễ thương , tai vi k chup kip dhhdhdbdhđ",5,shop cám ơn chị đã tin tưởng lựa chọn sản phẩm bên shop . shop sẽ cố gắng đem lại những sản phẩm tốt nhất giá cả hợp lý nhất mang đến cho chị . shop rất mong được phục vụ chị trong những lần mua sắm tiếp theo.chúc chị một ngày vui vẻ ạ
24,Shop giao đủ hàng. Chất thun khá là ok . Mặc lên đẹp nhóc nhà thích lắm. Ủng hộ hàng VN. Cho shop 5sao,5,shop cám ơn chị đã tin tưởng lựa chọn sản phẩm bên shop . shop sẽ cố gắng đem lại những sản phẩm tốt nhất giá cả hợp lý nhất mang đến cho chị . shop rất mong được phục vụ chị trong những lần mua sắm tiếp theo.chúc chị một ngày vui vẻ ạ
25,S13 và s14 bằng nhau luôn nha mn. Mình định mua 1 cái trừ hao để dành nhưng mà vậy chắc cho mặc luôn chớ. Vải ổn. Shop tặng vòng đeo tay cho con trai 😂 cám ơn shop,5,shop cám ơn chị đã tin tưởng lựa chọn sản phẩm bên shop . shop sẽ cố gắng đem lại những sản phẩm tốt nhất giá cả hợp lý nhất mang đến cho chị . shop rất mong được phục vụ chị trong những lần mua sắm tiếp theo.chúc chị một ngày vui vẻ ạ
26,Hàng đẹp xịn xò nhưng size 10 hơi rộng không vừa bé 23kg. Đang chờ shop đổi hàng lùi size. Shop nhiệt tình tư vấn cho khách hàng,5,shop cám ơn chị đã tin tưởng lựa chọn sản phẩm bên shop . shop sẽ cố gắng đem lại những sản phẩm tốt nhất giá cả hợp lý nhất mang đến cho chị . shop rất mong được phục vụ chị trong những lần mua sắm tiếp theo.chúc chị một ngày vui vẻ ạ
27,Chất lượng sản phẩm ok. Đóng gói sản phẩm cẩn thận. Giá cả hợp lý.,5,Shop cám ơn chị đã tin tưởng lựa chọn sản phẩm bên shop . shop sẽ cố gắng đem lại những sản phẩm tốt nhất giá cả hợp lý nhất mang đến cho chị . shop rất mong được phục vụ chị trong những lần mua sắm tiếp theo.chúc chị một ngày vui vẻ ạ!
28,Hinh anh chi mang tinh nhan xu. Hang ok nha mn. Se ung ho shop,5,Shop cám ơn chị đã tin tưởng lựa chọn sản phẩm bên shop . shop sẽ cố gắng đem lại những sản phẩm tốt nhất giá cả hợp lý nhất mang đến cho chị . shop rất mong được phục vụ chị trong những lần mua sắm tiếp theo.chúc chị một ngày vui vẻ ạ
29,"Áo với chất liệu vải mát đẹp lắm ạ.
Sẽ ủng hộ shop thêm.",5,shop cám ơn chị đã tin tưởng lựa chọn sản phẩm bên shop . shop sẽ cố gắng đem lại những sản phẩm tốt nhất giá cả hợp lý nhất mang đến cho chị . shop rất mong được phục vụ chị trong những lần mua sắm tiếp theo.chúc chị một ngày vui vẻ ạ
30,Chất liệu vải rất tốt đáng đồng tiền nha cám ơn shop,5,shop cám ơn chị đã tin tưởng lựa chọn sản phẩm bên shop . shop sẽ cố gắng đem lại những sản phẩm tốt nhất giá cả hợp lý nhất mang đến cho chị . shop rất mong được phục vụ chị trong những lần mua sắm tiếp theo.chúc chị một ngày vui vẻ ạ
31,"mình nhận dc hàng rồi nha shop , đẹp quá trời luôn ,cám ơn shop nhiều ,lần sau sẽ ủng hộ shop .con mình thích quá mặc luôn hii",5,shop cám ơn chị đã tin tưởng lựa chọn sản phẩm bên shop . shop sẽ cố gắng đem lại những sản phẩm tốt nhất giá cả hợp lý nhất mang đến cho chị . shop rất mong được phục vụ chị trong những lần mua sắm tiếp theo.chúc chị một ngày vui vẻ ạ
32,"nhận dc hàng roi, đẹp lắm , mai mình sẽ giới thiệu bạn mua ủng hộ , còn nhận dc thiệp cảm ơn nữa , dễ thương quá",5,shop cám ơn chị đã tin tưởng lựa chọn sản phẩm bên shop . shop sẽ cố gắng đem lại những sản phẩm tốt nhất giá cả hợp lý nhất mang đến cho chị . shop rất mong được phục vụ chị trong những lần mua sắm tiếp theo.chúc chị một ngày vui vẻ ạ
33,Áo siêu đẹp nhé mn.đường kim mũi chỉ rất ok.nói chung là 5*.lần sau sẽ mua thêm😍,5,"shop rất vui được phục vụ anh chị . cám ơn anh , chị đã tin tưởng lựa chọn sản phẩm bên shop . shop sẽ cố gắng đem lại những sản phẩm tốt nhất giá cả hợp lý nhất mang đến cho anh chị . shop rất mong được phục vụ anh , chị trong những lần mua sắm tiếp theo"
34,"Sản phẩm đẹp lắm ạ. Vải mát, đường may đẹp. Shop tư vấn nhiệt tình. Cảm ơn shop ạ",5,shop cám ơn chị đã tin tưởng lựa chọn sản phẩm bên shop . shop sẽ cố gắng đem lại những sản phẩm tốt nhất giá cả hợp lý nhất mang đến cho chị . shop rất mong được phục vụ chị trong những lần mua sắm tiếp theo.chúc chị một ngày vui vẻ ạ
35,"Hàng cũng ok, giao nhanh , có hỗ trợ giao hàng, đổi hàng",5,Shop cám ơn chị đã tin tưởng lựa chọn sản phẩm bên shop . shop sẽ cố gắng đem lại những sản phẩm tốt nhất giá cả hợp lý nhất mang đến cho chị . shop rất mong được phục vụ chị trong những lần mua sắm tiếp theo.chúc chị một ngày vui vẻ ạ
36,Chất vải ok. Mẫu đẹp.  Chủ shop nhiêt tình. Mn nên ủng hộ shop,5,shop cám ơn chị đã tin tưởng lựa chọn sản phẩm bên shop . shop sẽ cố gắng đem lại những sản phẩm tốt nhất giá cả hợp lý nhất mang đến cho chị . shop rất mong được phục vụ chị trong những lần mua sắm tiếp theo.chúc chị một ngày vui vẻ ạ
37,Vãi mềm,5,Shop cám ơn chị đã tin tưởng lựa chọn sản phẩm bên shop . shop sẽ cố gắng đem lại những sản phẩm tốt nhất giá cả hợp lý nhất mang đến cho chị . shop rất mong được phục vụ chị trong những lần mua sắm tiếp theo.chúc chị một ngày vui vẻ ạ
38,Áo đẹp lắm luôn,5,shop cám ơn chị đã tin tưởng lựa chọn sản phẩm bên shop . shop sẽ cố gắng đem lại những sản phẩm tốt nhất giá cả hợp lý nhất mang đến cho chị . shop rất mong được phục vụ chị trong những lần mua sắm tiếp theo.chúc chị một ngày vui vẻ ạ
39,"Hàng giống hình , chất mịn , mát, nên mua nhé mọi nguoi",5,Shop cám ơn chị đã tin tưởng lựa chọn sản phẩm bên shop . shop sẽ cố gắng đem lại những sản phẩm tốt nhất giá cả hợp lý nhất mang đến cho chị . shop rất mong được phục vụ chị trong những lần mua sắm tiếp theo.chúc chị một ngày vui vẻ ạ
40,Giao hàng nhanh. Có tặng kèm quà nho nhỏ. Cảm ơn shop.,5,shop cám ơn chị đã tin tưởng lựa chọn sản phẩm bên shop . shop sẽ cố gắng đem lại những sản phẩm tốt nhất giá cả hợp lý nhất mang đến cho chị . shop rất mong được phục vụ chị trong những lần mua sắm tiếp theo.chúc chị một ngày vui vẻ ạ
41,,5,shop cám ơn chị đã tin tưởng lựa chọn sản phẩm bên shop . shop sẽ cố gắng đem lại những sản phẩm tốt nhất giá cả hợp lý nhất mang đến cho chị . shop rất mong được phục vụ chị trong những lần mua sắm tiếp theo.chúc chị một ngày vui vẻ ạ
42,Bé mặc vừa đẹp,5,shop cám ơn chị đã tin tưởng lựa chọn sản phẩm bên shop . shop sẽ cố gắng đem lại những sản phẩm tốt nhất giá cả hợp lý nhất mang đến cho chị . shop rất mong được phục vụ chị trong những lần mua sắm tiếp theo.chúc chị một ngày vui vẻ ạ
43,Đẹp lắm ạ,5,shop cám ơn chị đã tin tưởng lựa chọn sản phẩm bên shop . shop sẽ cố gắng đem lại những sản phẩm tốt nhất giá cả hợp lý nhất mang đến cho chị . shop rất mong được phục vụ chị trong những lần mua sắm tiếp theo.chúc chị một ngày vui vẻ ạ
44,giao hàng nhanh chóng.đóng gói sản phẩm chắc chắn..sp tuyệt vời,5,shop cám ơn chị đã tin tưởng lựa chọn sản phẩm bên shop . shop sẽ cố gắng đem lại những sản phẩm tốt nhất giá cả hợp lý nhất mang đến cho chị . shop rất mong được phục vụ chị trong những lần mua sắm tiếp theo.chúc chị một ngày vui vẻ ạ
45,Còn đc thêm vòng tay!,5,shop cám ơn chị đã tin tưởng lựa chọn sản phẩm bên shop . shop sẽ cố gắng đem lại những sản phẩm tốt nhất giá cả hợp lý nhất mang đến cho chị . shop rất mong được phục vụ chị trong những lần mua sắm tiếp theo.chúc chị một ngày vui vẻ ạ
46,"Shop bán hàng ok, nhiệt tình chu đáo, nhất định sẽ ủng hộ tiếp",5,shop cám ơn chị đã tin tưởng lựa chọn sản phẩm bên shop . shop sẽ cố gắng đem lại những sản phẩm tốt nhất giá cả hợp lý nhất mang đến cho chị . shop rất mong được phục vụ chị trong những lần mua sắm tiếp theo.chúc chị một ngày vui vẻ ạ
47,Áo đẹp- vải đẹp. Mn nên mua nhé!,5,shop cám ơn chị đã tin tưởng lựa chọn sản phẩm bên shop . shop sẽ cố gắng đem lại những sản phẩm tốt nhất giá cả hợp lý nhất mang đến cho  chị . shop rất mong được phục vụ  chị trong những lần mua sắm tiếp theo.chúc chị một ngày vui vẻ ạ 
48,"Đồ đẹp lắm nha,vải min dày dặn,đường may tỷ mỉ 👍👍",5,shop cám ơn chị đã tin tưởng lựa chọn sản phẩm bên shop . shop sẽ cố gắng đem lại những sản phẩm tốt nhất giá cả hợp lý nhất mang đến cho chị . shop rất mong được phục vụ chị trong những lần mua sắm tiếp theo.chúc chị một ngày vui vẻ ạ
49,"Áo đẹp, giao hàng nhanh nhưng bị rộng",5,shop cám ơn chị đã tin tưởng lựa chọn sản phẩm bên shop . shop sẽ cố gắng đem lại những sản phẩm tốt nhất giá cả hợp lý nhất mang đến cho chị . shop rất mong được phục vụ chị trong những lần mua sắm tiếp theo.chúc chị một ngày vui vẻ ạ
50,"Đồ đẹp, nên mua",5,shop cám ơn chị đã tin tưởng lựa chọn sản phẩm bên shop . shop sẽ cố gắng đem lại những sản phẩm tốt nhất giá cả hợp lý nhất mang đến cho chị . shop rất mong được phục vụ chị trong những lần mua sắm tiếp theo.chúc chị một ngày vui vẻ ạ
51,,5,shop cám ơn chị đã tin tưởng lựa chọn sản phẩm bên shop . shop sẽ cố gắng đem lại những sản phẩm tốt nhất giá cả hợp lý nhất mang đến cho chị . shop rất mong được phục vụ chị trong những lần mua sắm tiếp theo.chúc chị một ngày vui vẻ ạ
52,,5,shop cám ơn chị đã tin tưởng lựa chọn sản phẩm bên shop . shop sẽ cố gắng đem lại những sản phẩm tốt nhất giá cả hợp lý nhất mang đến cho chị . shop rất mong được phục vụ chị trong những lần mua sắm tiếp theo.chúc chị một ngày vui vẻ ạ
53,,5,shop cám ơn chị đã tin tưởng lựa chọn sản phẩm bên shop . shop sẽ cố gắng đem lại những sản phẩm tốt nhất giá cả hợp lý nhất mang đến cho chị . shop rất mong được phục vụ chị trong những lần mua sắm tiếp theo.chúc chị một ngày vui vẻ ạ
54,,5,shop cám ơn chị đã tin tưởng lựa chọn sản phẩm bên shop . shop sẽ cố gắng đem lại những sản phẩm tốt nhất giá cả hợp lý nhất mang đến cho chị . shop rất mong được phục vụ chị trong những lần mua sắm tiếp theo.chúc chị một ngày vui vẻ ạ
55,,5,Shop cám ơn chị đã tin tưởng lựa chọn sản phẩm bên shop . shop sẽ cố gắng đem lại những sản phẩm tốt nhất giá cả hợp lý nhất mang đến cho chị . shop rất mong được phục vụ chị trong những lần mua sắm tiếp theo.chúc chị một ngày vui vẻ ạ
56,,5,Shop cám ơn chị đã tin tưởng lựa chọn sản phẩm bên shop . shop sẽ cố gắng đem lại những sản phẩm tốt nhất giá cả hợp lý nhất mang đến cho chị . shop rất mong được phục vụ chị trong những lần mua sắm tiếp theo.chúc chị một ngày vui vẻ ạ
57,,5,Shop cám ơn chị đã tin tưởng lựa chọn sản phẩm bên shop . shop sẽ cố gắng đem lại những sản phẩm tốt nhất giá cả hợp lý nhất mang đến cho chị . shop rất mong được phục vụ chị trong những lần mua sắm tiếp theo.chúc chị một ngày vui vẻ ạ
58,,5,shop cám ơn chị đã tin tưởng lựa chọn sản phẩm bên shop . shop sẽ cố gắng đem lại những sản phẩm tốt nhất giá cả hợp lý nhất mang đến cho chị . shop rất mong được phục vụ chị trong những lần mua sắm tiếp theo.chúc chị một ngày vui vẻ ạ
59,,5,Shop cám ơn chị đã tin tưởng lựa chọn sản phẩm bên shop . shop sẽ cố gắng đem lại những sản phẩm tốt nhất giá cả hợp lý nhất mang đến cho chị . shop rất mong được phục vụ chị trong những lần mua sắm tiếp theo.chúc chị một ngày vui vẻ ạ
60,,5,shop cám ơn chị đã tin tưởng lựa chọn sản phẩm bên shop . shop sẽ cố gắng đem lại những sản phẩm tốt nhất giá cả hợp lý nhất mang đến cho chị . shop rất mong được phục vụ chị trong những lần mua sắm tiếp theo.chúc chị một ngày vui vẻ ạ
61,,5,shop cám ơn chị đã tin tưởng lựa chọn sản phẩm bên shop . shop sẽ cố gắng đem lại những sản phẩm tốt nhất giá cả hợp lý nhất mang đến cho chị . shop rất mong được phục vụ chị trong những lần mua sắm tiếp theo.chúc chị một ngày vui vẻ ạ
62,,5,shop cám ơn chị đã tin tưởng lựa chọn sản phẩm bên shop . shop sẽ cố gắng đem lại những sản phẩm tốt nhất giá cả hợp lý nhất mang đến cho chị . shop rất mong được phục vụ chị trong những lần mua sắm tiếp theo.chúc chị một ngày vui vẻ ạ
63,,5,shop cám ơn chị đã tin tưởng lựa chọn sản phẩm bên shop . shop sẽ cố gắng đem lại những sản phẩm tốt nhất giá cả hợp lý nhất mang đến cho chị . shop rất mong được phục vụ chị trong những lần mua sắm tiếp theo.chúc chị một ngày vui vẻ ạ
64,,5,shop cám ơn chị đã tin tưởng lựa chọn sản phẩm bên shop . shop sẽ cố gắng đem lại những sản phẩm tốt nhất giá cả hợp lý nhất mang đến cho chị . shop rất mong được phục vụ chị trong những lần mua sắm tiếp theo.chúc chị một ngày vui vẻ ạ
65,,5,shop cám ơn chị đã tin tưởng lựa chọn sản phẩm bên shop . shop sẽ cố gắng đem lại những sản phẩm tốt nhất giá cả hợp lý nhất mang đến cho chị . shop rất mong được phục vụ chị trong những lần mua sắm tiếp theo.chúc chị một ngày vui vẻ ạ
66,,5,shop cám ơn chị đã tin tưởng lựa chọn sản phẩm bên shop . shop sẽ cố gắng đem lại những sản phẩm tốt nhất giá cả hợp lý nhất mang đến cho chị . shop rất mong được phục vụ chị trong những lần mua sắm tiếp theo.chúc chị một ngày vui vẻ ạ
67,,5,shop cám ơn chị đã tin tưởng lựa chọn sản phẩm bên shop . shop sẽ cố gắng đem lại những sản phẩm tốt nhất giá cả hợp lý nhất mang đến cho chị . shop rất mong được phục vụ chị trong những lần mua sắm tiếp theo.chúc chị một ngày vui vẻ ạ
68,,5,Shop cám ơn chị đã tin tưởng lựa chọn sản phẩm bên shop . shop sẽ cố gắng đem lại những sản phẩm tốt nhất giá cả hợp lý nhất mang đến cho chị . shop rất mong được phục vụ chị trong những lần mua sắm tiếp theo.chúc chị một ngày vui vẻ ạ!
69,,5,shop cám ơn chị đã tin tưởng lựa chọn sản phẩm bên shop . shop sẽ cố gắng đem lại những sản phẩm tốt nhất giá cả hợp lý nhất mang đến cho chị . shop rất mong được phục vụ chị trong những lần mua sắm tiếp theo.chúc chị một ngày vui vẻ ạ
70,Quá đẹp và ngầu tôi trở thành bagboy,5,shop cám ơn chị đã tin tưởng lựa chọn sản phẩm bên shop . shop sẽ cố gắng đem lại những sản phẩm tốt nhất giá cả hợp lý nhất mang đến cho chị . shop rất mong được phục vụ chị trong những lần mua sắm tiếp theo.chúc chị một ngày vui vẻ ạ
71,,5,shop cám ơn chị đã tin tưởng lựa chọn sản phẩm bên shop . shop sẽ cố gắng đem lại những sản phẩm tốt nhất giá cả hợp lý nhất mang đến cho chị . shop rất mong được phục vụ chị trong những lần mua sắm tiếp theo.chúc chị một ngày vui vẻ ạ
72,,5,Shop cám ơn chị đã tin tưởng lựa chọn sản phẩm bên shop . shop sẽ cố gắng đem lại những sản phẩm tốt nhất giá cả hợp lý nhất mang đến cho chị . shop rất mong được phục vụ chị trong những lần mua sắm tiếp theo.chúc chị một ngày vui vẻ ạ
73,,5,shop cám ơn chị đã tin tưởng lựa chọn sản phẩm bên shop . shop sẽ cố gắng đem lại những sản phẩm tốt nhất giá cả hợp lý nhất mang đến cho chị . shop rất mong được phục vụ chị trong những lần mua sắm tiếp theo.chúc chị một ngày vui vẻ ạ
74,,5,shop cám ơn chị đã tin tưởng lựa chọn sản phẩm bên shop . shop sẽ cố gắng đem lại những sản phẩm tốt nhất giá cả hợp lý nhất mang đến cho chị . shop rất mong được phục vụ chị trong những lần mua sắm tiếp theo.chúc chị một ngày vui vẻ ạ
75,,5,shop cám ơn chị đã tin tưởng lựa chọn sản phẩm bên shop . shop sẽ cố gắng đem lại những sản phẩm tốt nhất giá cả hợp lý nhất mang đến cho chị . shop rất mong được phục vụ chị trong những lần mua sắm tiếp theo.chúc chị một ngày vui vẻ ạ
76,,5,Shop cám ơn chị đã tin tưởng lựa chọn sản phẩm bên shop . shop sẽ cố gắng đem lại những sản phẩm tốt nhất giá cả hợp lý nhất mang đến cho chị . shop rất mong được phục vụ chị trong những lần mua sắm tiếp theo.chúc chị một ngày vui vẻ ạ
77,,5,shop cám ơn chị đã tin tưởng lựa chọn sản phẩm bên shop . shop sẽ cố gắng đem lại những sản phẩm tốt nhất giá cả hợp lý nhất mang đến cho chị . shop rất mong được phục vụ chị trong những lần mua sắm tiếp theo.chúc chị một ngày vui vẻ ạ
78,,5,shop cám ơn chị đã tin tưởng lựa chọn sản phẩm bên shop . shop sẽ cố gắng đem lại những sản phẩm tốt nhất giá cả hợp lý nhất mang đến cho chị . shop rất mong được phục vụ chị trong những lần mua sắm tiếp theo.chúc chị một ngày vui vẻ ạ
79,,5,shop cám ơn chị đã tin tưởng lựa chọn sản phẩm bên shop . shop sẽ cố gắng đem lại những sản phẩm tốt nhất giá cả hợp lý nhất mang đến cho chị . shop rất mong được phục vụ chị trong những lần mua sắm tiếp theo.chúc chị một ngày vui vẻ ạ
80,,5,shop cám ơn chị đã tin tưởng lựa chọn sản phẩm bên shop . shop sẽ cố gắng đem lại những sản phẩm tốt nhất giá cả hợp lý nhất mang đến cho chị . shop rất mong được phục vụ chị trong những lần mua sắm tiếp theo.chúc chị một ngày vui vẻ ạ
81,,5,shop cám ơn chị đã tin tưởng lựa chọn sản phẩm bên shop . shop sẽ cố gắng đem lại những sản phẩm tốt nhất giá cả hợp lý nhất mang đến cho chị . shop rất mong được phục vụ chị trong những lần mua sắm tiếp theo.chúc chị một ngày vui vẻ ạ
82,Áo đẹp nhưng mình mua bị rộng,5,shop cám ơn chị đã tin tưởng lựa chọn sản phẩm bên shop . shop sẽ cố gắng đem lại những sản phẩm tốt nhất giá cả hợp lý nhất mang đến cho chị . shop rất mong được phục vụ chị trong những lần mua sắm tiếp theo.chúc chị một ngày vui vẻ ạ
