,khach_cmt,rating,shop_phan_hoi
13,Đồ khó mặc lắm. Khoét to quá hở hết bên trong của bé nhìn k đẹp. Chất lượng vải thì tốt,4,
14,"Chất đẹp, mịn, không bị lỗi, nhưng chưa hiểu thiết kế đũng quần hơi rộng 😂😂",4,
15,Giao hàng hơi lâu...chất tạm dc..............ghknbggjn   gtjnn,4,
16,"Vải tạm ổn. Giao hàng nhanh chóng, tự nhiên có cái lỗ hơi bị kì.  4* khuyến khích",4,
17,"Chất mỏng,  các bác nên cân nhắc trước khi mua nha. Hàng quốc tế nên giao hơi lâu",4,
18,Phù hợp giá tiền,4,
19,,4,
20,Tiền nào của nấy tậm được nfjfkkfkfkfkffjndnsnnsnsnsbdndndndn,4,
21,Chất liệu sản phẩm được đũng quá to trừ 1 saooooooooooooooo,4,
22,Chất vải mình chưa thực sự ưng ý lắm. Nhưng vẫn cho 4 sao,4,
23,"Chất bình thường, hơi cứng",4,
24,Giao nhầm size,4,
25,Chất cứng k đẹp lắm,4,
26,,4,
27,,4,
28,,4,
29,Vải mỏng so với mong đợi.,4,
30,Rất đẹp,4,
31,,4,
32,,4,
33,,4,
34,,4,
35,,4,
36,,4,
37,Đặt 73 thì giao 80 😒 to quá bé nhà mình chưa lớn kịp luôn mà trả hàng thì mắc công họ ở xa,3,
38,"Chất lượng tạm được phần đũng khoét hơi to và không có cúc bấm, mặc mùa hè thì mát mà mùa đông thì lạnh quá
Đặt 2 sản phẩm mà lúc nhận được lại có 1 sản phẩm 
Đã báo shop vào shop gửi mã giảm giá đặt thêm mà hàng lâu về quá",3,
39,"Chất liệu ko đc đẹp, vừa mỏng lại vừa khô. Hơn nữa dưới đũng lại ko có cúc, mình ko biết là lỗi hay là nhà sx làm nvay nữa. Nhưng nói chung ko ưng",3,
40,"Vải tạm ổn phần nơ may k đc chắc chắn bị tung ra , và còn chỉ thừa , ổn 🔥",3,
41,"Mình đã đặt mua 4 cái mà shop gửi cho mình có 3 cái , vì tin tưởng nên cũng không kiểm tra quay lại , chất vải thì rất ok , nhưng bị thuế không biết shop có giải quyết đơn cho mình không 😡",3,
42,Nhận hàng cho xong. Nhắn tin thì mấy ngày không trả lời lại được nội dung tử tế. Mình mua 3 sản phẩm và áp dụng mã giảm giá của shop mà thế nào lại có 1 sản phẩm nhân đôi số lượng xong tính tiền 4 sản phẩm. K mua lại shop này nữa,3,
43,"Chất lượng khá ổn,nhưng bé chưa vừa giao hàng khá lâu a",3,
44,Thiết kế đũng quần hơi kì. Qua ảnh tưởng liền nhưng thực chất là hở bỉm. Hơi phô,3,
45,,3,
46,,3,
47,,3,
48,,3,
49,,3,
50,,3,
51,"Ai mua chú ý nhé, shop hay giao thiếu sản phẩm, mình đặt 2 thiếu 1, may mà shop hợp tác đồng ý hoàn tiền sản phẩm chưa chuyển. Mình đánh giá 2 sao vì thấy nhiều bạn cũng bị vậy",2,
52,Sản phẩm bị rách mép đường viền k chắc chắn. Phần quần Hở mông khá bất tiện phải mặc thêm quần ở trong,2,
53,"giao sai mẫu
đặt mẫu vàng xanh giao mãu khác hoàn toàn
từ nút cho đến kiểu mẫu màu sắc😮‍💨 thất vọng",2,
54,"Đặt 3 bộ mà shop giao 2. Làm ăn điêu, không uy tín. Mọi người đã comment là shop giao thiếu hàng nhưng mình đã ko đề phòng. Chất vải tạm được, đũng quần không có khuy có khuyết mặc sẽ bị lòi bỉm với háng ra ngoài. Nói chung với thái độ làm ăn ko có tâm thì mình nghĩ mn ko nên mua. Không nên mua.",1,
55,"Giao hàng áo bị rách, và giao hàng lâu và thiếu nhưng k báo lại cho khách, làm ăn tắc trách, lằng nhằng rất mất thời gian, không có lần mua thứ 2 tại cửa hàng",1,
56,"Đũng quần k có khuy bấm cứ bị hở ra lạnh người con, vải xấu thô mặc bị cứng, không hợp lý chắc hàng bị lỗi nên bán rẻ",1,
57,"Mua 9sp giao 8sp. Nt thì ngày qua ngày mới rep. Yêu cầu hoàn trả thì ns tặng phiếu giảm giá để mua lại sp. Ok mình cũng làm theo.Tới luk đưa hàng cho bên ship thì huỷ đơn hàng, k báo cho người mua?Trk h chưa mua đồ của shop nào Mall mà bôi bác tới vậy. Lần đầu cũng như lần cuối...",1,
58,Chất đẹp. Nk may đũng quá rộng hở hết chim len tận lưng :) ko biết sửa kiểu gì,1,
59,"Size to quá, chất vải đường may gia công, quần thủng đũng.",1,
60,"Shipper không gọi tôi khi giao hàng mà ném thẳng vào sân, chó nhà tôi cắn hàng tan nát",1,
61,Bộ body nhưng bên dưới đũng không có khuy bấm,1,
62,Giao thiếu hàng. Đặt 2 body giao 1,1,
63,Đặt 2 bộ trả hàng 1 bộ tính tiền 2. Rất bực,1,
64,,1,
65,,1,
66,"Shop giao nhầm size, chất lượng đẹp phù hợp với giá",4,
67,"Chất liệu tạm đc nhưng phù hợp với giá tiền, mà mình ko để ý sao phần khoét bỉm khá to 😅😅😅😅 mặc tầm này sun hết vào mất 😜😜😜",4,
68,"Sp hơi sai số, nhưng đã đc shopee hoàn tiền. Cám ơn !
Nhưng chất khá đẹp so với sp! Mọi ng nên mua.",4,
69,Sp tạm được so với giá tiền. Nhưng khs bị leak thông tin khách hàng+đơn hàng ra ngoài nên trước đó bị nhận 1 đơn giả mạo huhuhu,4,
70,Hinh ảnh klq n hàng cũg bt chưa j đã thấy sổ lôg.nc tiền nào của đó.,4,
71,"Nhìn hình thì 10 điểm, nhận hàng ngoài thực tế thì được 7 điểm thôi, tạm được, đánh giá 4 sao. Hình ảnh bên dưới.",4,
72,"Hàng giống hình nha. 

Hàng giống hình, ship từ trung quốc về việt nam nhưng cũng khá nhanh. Shop giao thiếu hàng cho mình. Báo shop thì shop có đưa mình voucher bằng giá bộ đồ đó. Có điều tiền ship thì mình chịu. Đồ đẹp. Video mình bận quá chưa quay, để tạm vid này.",4,
73,"Sản phẩm giống như hình, cơ mà phần đáy mình tưởng có cúc ai dè k có cúc, trống phần đáy nên chưa ưng lắm. chất vải như hình.",4,
74,"Đũng to quá nên trông k đẹp , mặc sợ con bị lạnh
Hình ảnh video mang tính chất nhận xu
Hsbsksnsmsbsjsjsbjxjdbdvdjzsn",4,
75,"Chất khá ok nha, giá tốt. Mà to quá nên mua đúng size cân nặng nhé vì dài to nha",4,
76,"Đặt 2 mẫu nhưng shop gửi sai 1 mẫu. Chất liệu vải hơi thô cứng, mặc ban đêm cho ấm chứ mặc ban ngày nóng nực lắm. Giao hàng nhanh",4,
77,Ổn theo giá . Có điều nó to chà bá . Cân nhắc size . Ewwwwwwwwwwww,4,
78,"Ao i love ba ba cũng đẹp, nhưng thấy thiết kế khoắc lỗ to bên dưới cũng hơi khó mặc. Đánh giá theo tiêu chí",4,
79,Đồ khó mặc lắm. Khoét to quá hở hết bên trong của bé nhìn k đẹp. Chất lượng vải thì tốt,4,
80,"Chất đẹp, mịn, không bị lỗi, nhưng chưa hiểu thiết kế đũng quần hơi rộng 😂😂",4,
81,Giao hàng hơi lâu...chất tạm dc..............ghknbggjn   gtjnn,4,
82,"Vải tạm ổn. Giao hàng nhanh chóng, tự nhiên có cái lỗ hơi bị kì.  4* khuyến khích",4,
83,"Chất mỏng,  các bác nên cân nhắc trước khi mua nha. Hàng quốc tế nên giao hơi lâu",4,
84,Phù hợp giá tiền,4,
85,,4,
86,Tiền nào của nấy tậm được nfjfkkfkfkfkffjndnsnnsnsnsbdndndndn,4,
87,Chất liệu sản phẩm được đũng quá to trừ 1 saooooooooooooooo,4,
88,Chất vải mình chưa thực sự ưng ý lắm. Nhưng vẫn cho 4 sao,4,
89,"Chất bình thường, hơi cứng",4,
90,Giao nhầm size,4,
91,Chất cứng k đẹp lắm,4,
92,,4,
93,,4,
94,,4,
95,Vải mỏng so với mong đợi.,4,
96,Rất đẹp,4,
97,,4,
98,,4,
99,,4,
100,,4,
101,,4,
102,,4,
103,Đặt 73 thì giao 80 😒 to quá bé nhà mình chưa lớn kịp luôn mà trả hàng thì mắc công họ ở xa,3,
104,"Chất lượng tạm được phần đũng khoét hơi to và không có cúc bấm, mặc mùa hè thì mát mà mùa đông thì lạnh quá
Đặt 2 sản phẩm mà lúc nhận được lại có 1 sản phẩm 
Đã báo shop vào shop gửi mã giảm giá đặt thêm mà hàng lâu về quá",3,
105,"Chất liệu ko đc đẹp, vừa mỏng lại vừa khô. Hơn nữa dưới đũng lại ko có cúc, mình ko biết là lỗi hay là nhà sx làm nvay nữa. Nhưng nói chung ko ưng",3,
106,"Vải tạm ổn phần nơ may k đc chắc chắn bị tung ra , và còn chỉ thừa , ổn 🔥",3,
107,"Mình đã đặt mua 4 cái mà shop gửi cho mình có 3 cái , vì tin tưởng nên cũng không kiểm tra quay lại , chất vải thì rất ok , nhưng bị thuế không biết shop có giải quyết đơn cho mình không 😡",3,
108,Nhận hàng cho xong. Nhắn tin thì mấy ngày không trả lời lại được nội dung tử tế. Mình mua 3 sản phẩm và áp dụng mã giảm giá của shop mà thế nào lại có 1 sản phẩm nhân đôi số lượng xong tính tiền 4 sản phẩm. K mua lại shop này nữa,3,
109,"Chất lượng khá ổn,nhưng bé chưa vừa giao hàng khá lâu a",3,
110,Thiết kế đũng quần hơi kì. Qua ảnh tưởng liền nhưng thực chất là hở bỉm. Hơi phô,3,
111,,3,
112,,3,
113,,3,
114,,3,
115,,3,
116,,3,
117,"Ai mua chú ý nhé, shop hay giao thiếu sản phẩm, mình đặt 2 thiếu 1, may mà shop hợp tác đồng ý hoàn tiền sản phẩm chưa chuyển. Mình đánh giá 2 sao vì thấy nhiều bạn cũng bị vậy",2,
118,Sản phẩm bị rách mép đường viền k chắc chắn. Phần quần Hở mông khá bất tiện phải mặc thêm quần ở trong,2,
119,"giao sai mẫu
đặt mẫu vàng xanh giao mãu khác hoàn toàn
từ nút cho đến kiểu mẫu màu sắc😮‍💨 thất vọng",2,
120,"Đặt 3 bộ mà shop giao 2. Làm ăn điêu, không uy tín. Mọi người đã comment là shop giao thiếu hàng nhưng mình đã ko đề phòng. Chất vải tạm được, đũng quần không có khuy có khuyết mặc sẽ bị lòi bỉm với háng ra ngoài. Nói chung với thái độ làm ăn ko có tâm thì mình nghĩ mn ko nên mua. Không nên mua.",1,
121,"Giao hàng áo bị rách, và giao hàng lâu và thiếu nhưng k báo lại cho khách, làm ăn tắc trách, lằng nhằng rất mất thời gian, không có lần mua thứ 2 tại cửa hàng",1,
122,"Đũng quần k có khuy bấm cứ bị hở ra lạnh người con, vải xấu thô mặc bị cứng, không hợp lý chắc hàng bị lỗi nên bán rẻ",1,
123,"Mua 9sp giao 8sp. Nt thì ngày qua ngày mới rep. Yêu cầu hoàn trả thì ns tặng phiếu giảm giá để mua lại sp. Ok mình cũng làm theo.Tới luk đưa hàng cho bên ship thì huỷ đơn hàng, k báo cho người mua?Trk h chưa mua đồ của shop nào Mall mà bôi bác tới vậy. Lần đầu cũng như lần cuối...",1,
124,Chất đẹp. Nk may đũng quá rộng hở hết chim len tận lưng :) ko biết sửa kiểu gì,1,
125,"Size to quá, chất vải đường may gia công, quần thủng đũng.",1,
126,"Shipper không gọi tôi khi giao hàng mà ném thẳng vào sân, chó nhà tôi cắn hàng tan nát",1,
127,Bộ body nhưng bên dưới đũng không có khuy bấm,1,
128,Giao thiếu hàng. Đặt 2 body giao 1,1,
129,Đặt 2 bộ trả hàng 1 bộ tính tiền 2. Rất bực,1,
130,,1,
131,,1,
132,"Nói chung là chất ổn so với tầm giá. Nhưng có điều 5 bộ thì 2 bộ mũ k bo chun nhìn sấu quá. Chât vải mỏng. 
Trừ 1 sao vì k giống như hình cái mũ. 
Còn lại là ổn.",4,
133,"Mua 3 bộ, bộ heo giặt xong lem màu tùm lum",4,
134,"Áo chất mỏng, thích hợp mặc mùa hè, nhìn xinh xinh, yêu yêu",4,
135,Vải tương đối ổn với giá nhưng may k đồng đều cái to cái nhỏ dù cùng sỉze,4,
136,Hàng ok như hình. Vải khá mỏng vì tiền nào của đó. Nhưng còn khá nhiều chỉ thừa,4,
137,nhìn xink lắm ạ nhưng chưa mặc dc cho bé nên không biết có vừa khong ạ,4,
138,"Chất khá đẹp, nhưng không giống hình lắm, có 3 mào xanh thôi, trong hình 4 mào, shop bảo mặc lên xinh hơn hichic",4,
139,Hàng cũng đc ạ.2 áo 2 màu cùng số 1 mà chênh nhau chắc phải đến 2 size ạ,4,
140,Hàng đẹo chất lượng giao hanh vải tốt sez ủng hộ những lần tiếp,4,
141,Bộ này xinh. Cỡ 4 nhưng nhỏ hơn mấy bộ cỡ 4 khác. Shop giao nhầm bộ màu xanh dương thành bộ khủng long nền trắng. ......mmmm..m,4,
142,Giao hàng nhanh đầy đủ nhưng đồ có mùi hơi hắc khá khó chịu,4,
143,"Chất vải thì tạm ổn, kiểu dáng k đc đẹp như hình shop chụp, màu thì ko giống với hình, với lại bộ đồ có mùi gì khó ngửi ạ",4,
144,Hàng phù hợp với giá tiền😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊,4,
145,"Bộ đồ nhìn xinh xắn, giống hình mỗi tối bị im lem một đương khá dài,",4,
146,Mình đặt lần thứ 2 hàng đẹp giao hàng hơi chậm ...video mang tính chất nhận xu...nhưng hàng đẹp ak,4,
147,"Hình ảnh chỉ mang tính chất nhận xu 🤣
Mặc hàng nên mua, vải tạm ổn",4,
148,"Bộ màu xanh màu k giống ảnh, đậm hơn nên hơi buồn chút. Bộ chim cánh cụt yêu lắm nha",4,
149,Chất liệu đẹp nhưng size 3-5kg thì rất to và rộng. Nếu có số 1 thì oke hơn. Nên mình cho 4 sao,4,
150,,4,
151,Nhầm một sz,4,
152,,4,
153,áo hello kitty thì vải ko dc đẹp. 2 bộ body thì oki. riêng bộ khủng long vàng thiếu 1 cúc và cái mũ bị rách,4,
154,"Sản phẩm trên ảnh trông rất xinh nhưng bên ngoài thì chất lượng chưa ổn lắm, chất khá thô (chắc phải giặt nhiều lần cho mềm ra), màu nhuộm xỉn hơn hình và kích thước khá nhỏ (bó chứ ko rộng rãi như trên ảnh). Nhưng với giá tiền như thế này thì cũng tính là hợp lý rồi.",4,
155,Rất thích nhà vận chuyển bên này quen nhà rồi chả cần gọi mang vào tận nhà.mỗi tội đặt loại 3-5kg vẫn hơi rộng nhưng đẹp,4,
156,"Đợi ship thì hơi lâu , nhưng bõ công nha , nhận sản phẩm ưng hết ý luôn đẹp , chất đẹp , màu đẹp , sz chuản nha",4,
157,Hàng đẹp,4,
158,Ok,4,
159,Giao hàng nhanh chất đẹp.cảm ơn shop,4,
160,Sản phẩm khá ok...,4,
161,Mũ k có chun nhé shop,4,
162,"Chất vải tạm ổn, giao hàng nhanh",4,
163,Size to quá so với cân nặng ghi của shop,4,
164,Ôn,4,
165,,4,
166,,4,
167,,4,
168,,4,
169,,4,
170,,4,
171,,4,
172,,4,
173,,4,
174,,4,
175,,4,
176,,4,
177,,4,
178,,4,
179,,4,
180,,4,
181,,4,
182,,4,
183,,4,
184,,4,
185,,4,
186,,4,
187,,4,
188,,4,
189,,4,
190,,4,
191,,4,
192,,4,
193,,4,
194,,4,
195,,4,
196,,4,
197,,4,
198,,4,
199,,4,
200,,4,
201,,4,
202,,4,
203,Ns chung tạm. Forrm dáng knđc đẹp như ảnh. Màu cũng chán. Hiccccccc,3,
204,"Giao hàng nhanh, đủ số lượng, chất vải mềm, mát, bộ màu đỏ bị phai màu rất nhiều nhé! Jskbevgtukebvddry",3,
205,"Gói hàng cẩn thận, giao hàng nhanh...... chất lượng phù hợp giá thành, màu khác ảnh ạ",3,
206,Mẫu kh giống hình vải mỏng kh đẹp mn muốn mua nên cân nhắc :)))),3,
207,"hàng như hình 
Chất vải tạm ổn 
Nhưng shop giao nhầm size 1 bộ nên trừ 1 sAo 
...",3,
208,"Hàng chất đẹp, đúng form nhưng lại bị lỗi cúc. Mình đã nhắn tin với shop và nhận được lời xin lỗi của shop. Mình cũng đã phải mua cúc khác khâu vào vì chỗ mình không có quán rập cúc, vậy nên trông áo không được đẹp lắm, vẫn cho 3 sao vì chất áo khá đẹp và shop rep tin nhắn rất có thành ý",3,
209,Hơi rộng hơn so với số kí . Kkkkkkkkkk kkkkkkkkkk kkkkkkkkkk kkkkkkkkkk,3,
210,"Mua 2 bộ cùng mã mà may 2 kiểu, chất liệu vải khác nhau, mác cũng khác nhau. Bộ vàng may ẩu, vải cũng xấu hơn, lại bị thủng lỗ nữa. Khá thất vọng",3,
211,M ko ưng sản phẩm này lắm .ở hình viền màu cam.này lại màu vàng .đường chỉ may ẩu bị rút chỉ tuột chỉ mấy chỗ,3,
212,"Chất lượng sp 4,5*
Chất lượng nv giao hàng 1*
( J&T BX, khu vực BT2, sđt xxx195. )
Thái độ lồi lõm với khách hàng.
KH quên k mang tiền mặt, app Vietcombank báo  lỗi, k ck dc. 
“Hẹn giao lại sau, hôm nào cũng dc,..” nhưng nhất định không, “E k giao lại đâu,Chị không nhận là em hoàn trả shop”
Ôi vchg.",3,
213,Màu vàng ko giống như hình shop đăng. Shop đăng màu cam tươi nhưng hàng nhận dc là màu vàng tươi.,3,
214,"Nhìn hình đẹp mà vải ko đẹp, đường may chỉ thừa ẩu",3,
215,"Sp chưa giống vs hình, xứng đáng vs số tiền đã giảm giá :)))",3,
216,Cùng size 3 mà kích cỡ k bằng nhau. 1 áo vừa 1 áo vừa dài vừa rộng,3,
217,Vải rất ok nhưng hơi to 😢😢,3,
218,Bình thường,3,
219,"Đồ may thủ công, thừa chỉ và phấn chưa xoá. Vãi",3,
220,Áo to hơn người áo 3_5kg cho bé 7_8kg mặc vừa 😌,3,
221,Shop k nhiệt tình rep ib.,3,
222,Màu k đc tươi sáng như ảnh,3,
223,,3,
224,,3,
225,,3,
226,,3,
227,,3,
228,,3,
229,,3,
230,,3,
231,,3,
232,,3,
233,,3,
234,"Shop ơi, s nón kèm theo bên mình k như hình vạy ạ? Nón không co giãn đc bé nhà e đội thùng thình luôn shop ơi",2,
235,Đặt 2 bộ cùng size4 mà cái to cái bé. Mũ thì bị rách. Nói chung là chán,2,
236,Đặt bộ 7-9 kg mà như 17 kg vừa . Đặt 2 cái cùng số kh mà cái vàng nhỏ và bé hơn cái xanh 5cm gấu quần haizzz. Ko hài lòng,2,
237,"Mình đặt 1 size 4, mà khi nhận 2 size khác hoàn toàn.",2,
238,"Giá rẻ, tuy giá rẻ nhưng chất lượng sản phẩm cũng không phù hợp giá tiền, vải thô ra màu kinh khủng không phù hợp cho trẻ em sử dụng",2,
239,Như hình nhưng vải quá mỏng. Mua 2 sp 1 lần nhưng shop giao thành 2 kiện hàng làm mất thêm 40k ship. Khó chịu :)),2,
240,"Giao hàng chậm, 1 tháng mới nhận dc hàng. Chất liệu vải bình thường.",2,
241,Giao đúng mẫu nhưng đồ giặc ra màu giữ lắm,2,
242,,2,
243,,2,
244,,2,
245,,2,
246,,2,
247,"Hình ảnh và video mang tính chất nhận xu, thật sự vải quá xấu, đường kim mũi chỉ thưa thớt, đúng là ko nên ham rẻ ạ, nhưng bán hàng giao nhanh :))))",1,
248,Mua sản phẩm bị rách thì mình có nên mua lần sau không vậy ạ? Shop bảo do nhà sx là xong mình thấy ko thoả đáng,1,
249,Sp kích thước không như mô tả,1,
250,Hàng không như hình. Đặt bé 3-5kg mà phải 8-10kg mặc vừa. Không hài lòng.,1,
251,Đồ lớn quá so vs 5-7kg . Ko hài lòng. Mong shop đổi trả,1,
252,"Ôi mình chót giặt rồi chứ nếu k mình sẽ trả lại shop ạ. Vì giặt rồi mình mới biết đc. Cả 2 bộ đều bị phai màu, mình giặt 3-4 nước vò thậy kĩ mà vẫn còn phai. Chắc m k giám cho bé mặc luôn ấy. 60k /1b k rẻ cũng chả đắt. Nhưng hàng kém thật sự luôn mà lại còn là đồ cho trẻ sơ sinh.",1,
253,Chất lượng kém,1,
254,Xấu vcđ chất ko như hình phí tiền😩,1,
255,K giống hình tẹo nào,1,
256,,1,
257,,1,
258,"Sản phẩm giống hình
Nhưng đợt hàg sau này đắt hơn mà chất xấu hơn k được đẹp nhưg bộ lần trước mưa
Bộ màu vàng chất xấu",4,
259,Từ năm nay cũng mĩ mãn nhóa của và công nghiệp trong nước ép bí ngô thì ép cung kia nhiều 5thùng roi ,4,
260,"Bé nhà mình 6kg7 mặc vừa size 73, mom nào đóng bỉm cho con thì mạnh dạn đặt 73 để thoải mái cho bé nhé. Áo Kings dày hơn Dưa hấu một chút. Vải mịn, phù hợp với thời tiết thu hoặc se lạnh của tháng chạp, mặc hè thì bí",4,
261,"bộ này trông đáng yêu, chất dày dặn, mềm, mát nhưng cúc đóng hơi khó, dễ bung. chất lượng phù hợp giá tiền",4,
262,"Chất vải đẹp mềm mịn , mỗi tội cúc bấm ko bấm dc chắc chắn chỉ 4 sao thôi",4,
263,"Đóng gói cẩn thận. Mình thấy form đồ hơi bé, nên lấy tăng size ạ",4,
264,,4,
265,cúc bấm k chắc chắn lắm nhưng cũng tạm đc,4,
266,,4,
267,Bộ đẹp giống hình. Tuy nhiên cúc bấm hơi khó chút,4,
268,,4,
269,,4,
270,,4,
271,,4,
272,Nhìn tưởng màu nền trắng hoa ra màu xanh nhạt ko đc đẹp lắm Nnanananaajni,3,
273,"Phần khuy bấm kém quá shop ạ, lỏng lẻo dễ bị bung. Vải và mẫu thì ok nhá shop",3,
274,Jajahahahahhah đẹp nhưng đặt màu be giao màu xanh hdhdhdhehehdh,2,
275,Chất vải dày,2,
276,Chất không đẹp,2,Nếu không hài lòng bạn có thể trả hàng bạn nhé! Sản phẩm shop đều bán giá rất rẻ và chất liệu tất nhiên phù hợp với giá tiền. Bạn muốn chất đẹp nên mua hàng cao cấp bạn nhé!
277,Bị thiếu khuy bấm,2,
278,"Shop giao hàng bộ quan áo bị lôic k có cúc, liên hệ shop lại k nhận hàng nhà mình dù đã chụp hẳn đơn gửi ",1,
279,Thất vọng về chất vải lắm lắm. Haiz chán ơi là chán. Chưa bao giờ đánh giá về sp nào mà thất vọng đến thế. Mấy chục k nên chắc thế. Lấy tạm ảnh khác,4,
280,👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍,4,
281,"Giao hàng nhanh,sp vải hơi mỏng đặt cùng sz nhưng bộ voi xám to hơn k có mác.",4,
282,Giặt xong bị dão hết vải. Mặc dù chỉ ngâm chậu giặt nhẹ bằng tay chứ ko phải máy giặt. Nhưg giá như vậy cũng k đòi hỏi j thêm ,4,
283,,4,
284,,4,
285,,4,
286,,4,
287,"Đặt 3 cái cùng 1size mà shop lấy 2 cái nhỏ hơn, ko thích chút nào",3,
288,Shop k ktra hàng trước khi giao. Áo bị dính mực vẫn giao cho khách,3,
289,"size quá bé, bé m 9kg mua lên 1 size mà vẫn bị ngắn.",3,
290,Hàng đẹp co,2,
291,"Đã nhận đc hàng chất vải mỏng nhé , nói chung là mình k ưng vì quá mỏng , may mà đặt 1 bộ thử trước",1,
292,Giao hàng quá lâu.,1,Hic shop em xin lỗi anh vì sự cố này ạ. Đợt dịch bệnh vừa rồi các bên vận chuyển bị ảnh hưởng rất nhiều dẫn tới thời gian giao hàng ko được như dự định của shopee ạ. Mình đặt đơn xong shop em đều cố gắng gửi luôn trong ngày rồi mà anh ơi. 
293,"Giao hàng nhanh, chất vải phù hợp với giá tiền, nhưng form đồ k ưng lắm, hơi nhỏ chiều ngang",4,
294,Chất lượng sẢn phẩm tốt! Giao hàng khá lâu vvbbbbbbbbbbnmnvcssdfgbbnnnnn,4,
295,"Chất vải đẹp nhưng đường may hơi bị lỗi, chưa biết có bị xù lông không và sz hơi nhỏ",4,
296,"Shop giao đúng hàng, nhanh chóng, đúng size, áo như hình, chất liệu có vẻ hơi cứng và nóng",4,
297,Chất nóng nhưng thôi giá rẻ nên chấp nhận,4,
298,"Hàng ko đc long lanh lung linh như ảnh nên hơi thất vọng
Nơ to quá
Chỉ dùng bé sơ sinh- 9T thì hợp
Đồ chất ko đẹp, giá này thì ko mong nhiều.",4,
299,mua 2c cùng size mà cái to cái bé 😥hhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhjjjjhjjgjghjjjhjhhjjjhhjhhhhhhhhhhhhhhhhhhhhjhhhhhhjjjhhhhhhhhh,4,
300,Chất vải mỏng không mịn .lỗ kim trên vải to nhìn như rách ,4,
301,Chất liệu vải tạm ổn,4,
302,Sản phẩm hàng trung tạm ổn ,4,
303,Vải mỏng,4,
304,,4,
305,,4,
306,,4,
307,"Màu nhạt hơn hình, chất vải nóng không mềm mại , thấy flash sale nên mua nhưng không nghĩ chất xấu như này . ",3,
308,"Áo nhỏ hơn so với mô tả. Vải mỏng, thô phù hợp giá tiền",3,
309,,3,
310,,3,
311,Đợi hàng hoá vận chuyển từ nước ngoài về khá  lâu nhưng bên vận chuyển làm thất lạc hàng ,1,
312,Giao hàng quá chậm,1,
313,,1,
314,"Sản phẩm giống mô tả, vải khá được, phù hợp với giá tiền, ống quần bộ micky có vết ố. Giao hàng hơi lâu.",4,
315,"Sp đẹp
Trước shop giao sai mẫu nên 2 bộ giống hệt nhau
..........",4,
316,"Vải mỏng, cũng tạm đc thôi, giao hàng lâuuuuuuuuuuuuuuuuuu",4,
317,"Giao sai mẫu
Đặt bộ bơ giao bộ mickey
Trước đó đã đặt bộ mickey rồi",4,
318,"Mua nhầm fai cái bộ đồ bơi sọc cầu vồng 😄. Giá body mickey quá tốt chất mỏng mát cotton thik lắm, vs bé nhanh lớn thì nên mua nhé",4,
