,khach_cmt,rating,shop_phan_hoi
71,"Rất đáng mua mn ơi, giày rất đẹp ạ, giao hàng cx NHanh lắm ❤❤❤❤❤",5,
72,Qưetuoplkhgfsazxvnnmlkjhgfsaqwrrrtyuipplkkjgfdaazcvnnm,5,
73,Giày đẹp chqast lượng..giao hàng nhanh..hình ảnh mqng tính chaqs nhận xu,5,
74,"Giày đẹp lắm ạ, shop đóng gói rất cẩn thận còn có sốp để giữ form giày",5,
75,Ghsksishdvheiejebbxbdhdjsjsnnebsvshshshsjsnnensnsbsbdbdbebennsnsnsnen,5,
76,Giày đẹp lắm. Rất nên mua á mn. Y chang ảnh k khác tí nào. Mn mua lùi 1 size so với bth là thoải mái. Ai muốn mang vừa ôm chân luôn mình nghĩ nên lùi 2 size. Do mình lùi 1 size mà vẫn thấy hơi rộng í,5,
77,"Hình ảnh mang tính chất nhận xu, shop nhiệt tình, chu đáo giao đủ, cảm ơn shop",5,
78,Giày đep nha vừa với giá tiền nè nên mua nha moi nguoi hi mang tinh chat nhan xu,5,
79,giày đẹp lắm nhoa lần t2 mua ruii đó nói chung rất nà đẹp shipper thân thiện lắm ắ mỗi tội lần này giao lâu hơn lần trước thuiiiijjjjjjjjjiiiiijjjjj🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍,5,
80,"Giày đẹp đeo được, vận chuyển nhanh,giày hơi to nha mọi người nên lùi 1 size",5,
81,"Đóng gói sản phẩm chắc chắn, shipper giao hàng nhiệt tình, chất lượng sản phẩm ổn , năm sao",5,
82,Giày đẹp. Gói hàng chắc chắn nhưng không có hộp. Đúng size đi khá thoải mái,5,
83,Giày xinh lắm nha lùi 1 size là vừa in á đóng gói kh được đẹp nhưng gọn ok ưng quá,5,
84,"Giày đẹp 
Giao hàng nhanh
Mình đọc thấy mng bảo lùi size là đungs nha đi vừa chân
Có điều có vết keo vẫn dính trên vải
Nên mua nha mng",5,
85,giày đẹp lắm nha quí dị giá vậy mà mang lên form đẹp lắm á mng thử mua nha,5,
86,"Giày đẹp, các bạn nêm mua lùi một size để vừa chân. Rất ưng đôi này :))",5,
87,Giày đẹp lắm nha mn giao hơi lâu xíu nma chất lượng tuyệt luôn giày k đóng hộp nh k bị mất form giày nch vs giá rẻ mua đc đôi này là quá ưa luôn hsbzbhxjdndjxjdnxjlbxbXhjdjdjcnxndndbzbzbjansnx,5,
88,"Giày đẹp, phù hợp giá tiền. Nên lùi lại 1 size nha mọi ngườiiii",5,
89,"[TB] GIA TĂNG TÀI KHOẢN - NGÀY ĐẦU NĂM MỚI. Quý khách đừng quên HÔM NAY (01/01/2022), Viettel KM 20% giá trị tất cả thẻ nạp, tiền KM sử dụng nội mạng đến hết 16/01/2022. Giảm thêm 10% khi nạp thẻ tại https://vtmoney.onelink.me/314y/b508c7b7 . Chi tiết gọi 197 bấm phím 19 (0đ). Trân trọng.",5,
90,"shop giao hàg nhanh, đúg ảnh, chất lượg ncl đẹpppppppppppppp",5,
91,Hình ảnh chỉ mang tính chất nhận xu........................,5,
92,Hdjaksbskoqjzhajqjdnnsiwosjsjwjjajjsjsjsjsisoowiq9881dư,5,
93,Giày rất đẹp nha mọi người vừa in nha❤️ rất xinh ạ,5,
94,"Giày size 35 mà như 37. Bự với thô, giá này nên cũng tạm chấp nhận được. Giày cứng hơi đau gót chân",5,
95,"Shop gói hàng cẩn thận , size giày các b nên lùi 1 cỡ nhé , mình thươngg đi 38 đặt 38 về đi thừa chân rộng khó đi",5,
96,"Giày chất đẹp, giống y như hình mẫu, giao hàng nhanh, đóng gói đẹp",5,
97,Jdhmxmhzmhjsfbfkfjfhjlshkhjdjtghdjtfofjtdlkhhkzkdy,5,
98,"Dày đẹp nhưng khá rộng. Bình thường mình mang size 39, đọc đánh giá mn kêu lùi 1 size là 38 mà vẫn rộng. Mn nên lùi 2 size nha.",5,
99,"Hàng quá đẹp so với giá tiền. Đi lên chân đẹp và êm. Nên mua nhé mọi người ơi!

Hàng quá đẹp so với giá tiền. Đi lên chân đẹp và êm. Nên mua nhé mọi người ơi!",5,
100,Giày đẹp nha mn❤️❤️ giao hơi lâu xíu😀 mọi người nên mua nha❤️❤️,5,
101,Sản phẩm đẹp đánh tiền mua mình mua shop lần thứ hai rồi ạ rất chi là ưng luôn. Hình ảnh và video chỉ mang tính chất nhận xu ạ,5,
102,"Rất đẹp nên mua nha mn 
Mình săn sale mua hộ mẹ mà đẹp lắm mình cũng mê luôn",5,
103,"Thề luôn là đẹp xĩuuu:3
Shopp gói cực chắc chắn luôn đúng size luôn:3
Cho shop 5* luôn nkaaa❤️",5,
104,Chia sẻ thật lòng cho những ai đang muốn đặt đôi này ạ. Lấy nhỏ hơn 1 sz mình đi nha. Đi cứ gọi là oke luôn,5,
105,ggvxhdudbhsuahabamaooanabwbsbshhsbsbsbshshdhjdbdbdhdhbd,5,
106,hình ảnh mag tc nhận xu… dày vừa from hơi rộg xíu nhưg ok,5,
107,"Mn lưu ý khi mua nên mua đúng size mình đi nhá, đừng nhích size lên hay xuống, bởi vì con bạn mình nó sợ giày này form nhỏ nên nó nhích lên 1 size bây giờ rộng luôn 1 khúc🥲, mình thấy chất vải cũng đc tại gu mình ko thích mấy mẫu giày kiểu này á nên chỉ đánh giá đc vậy thôi😅",5,
108,cứng mang hơi đau chân fom thì giốnh ảnh cứng mang hơi đau chân fom thì giốnh ảnh,5,
109,"Giao hàng nhanh, shipper nhiệt tình dễ thương, shop chuẩn bị đầy đủ",5,
110,Mình có mua ở đây 1 lần r và rất ưng và đã gthieu cho bạn mình mua ai ai cũng khen giá rẻ mà rất chất lượng😍mn nên lùi 1 size nha,5,
111,"Giày đẹp
Rẻ
Đế cứng chứ k mềm
Đi hơi đau chân
Tiền nào của đó
Giao hàng nhanh",5,
112,Sản phẩm ok lắm mụi người nên mua nha. Chân tui hơi to mà size 39 vẫn thấy vừa in lun ý!,5,
113,Hàng đẹp chất lượng ok giao hàng nhanh chóng thân thiện với người khác,5,
114,"Giày xinh, giao hàng nhanh,………………,.,,,,,…………………………………",5,
115,Shop giao hàng nhanh giầy sục đẹp nên hạ size xuống nhé mọi người,5,
116,"Hình ảnh chủ mang tính chất nhận xu, ssex ủng hộ thến lan sauuu",5,
117,"sz 35 nhỏ nhất r mà vẫn hơi rộng ý, shop đóng hàng mỏng mh chỉ sợ rạch vào giày thôi. Hàng cx tạm ổn ạ, với giá này như vậy là chấp nhận đc ạ. Cảm ơn shop ạ",5,
118,"Hàng ok 
Nhg mik lỡ đặt size nhỏ 1 tí
Lên fom vẫn ok lắm nha 
Nên mua",5,
119,Khuyên mn nên mua lùi 1 size nha ý là mình lùi 1 size mà vẫn còn rộng một chút ý hàng củng ổn ạ,5,
120,Giày xinh lắm mọi người ơi shop bán đồ vừa rẻ vừa đẹp mình mua vừa size mang luôn,5,
121,Đẹp nha mn nhìn thích quá... nhưng mà mình size 38 lùi lại 36 vẫn bị dư 1 chút nè mn...mua nhớ lưu lùi size vừa ý  nha,5,
122,"Giày đẹp nhé cả nhà. From rộng mn nên lùi 1- size nhé
Hình ảnh video . Để nhận xu thui ạ",5,
123,76ttvhjkocgu  hjjgcfjj hjjfđkfykk dwwjjđii ghkkccnjj gghjiookv hjiooookkbb hhhjjkjhv,5,
124,"Sp tốt, phù hợp giá tiền sẽ ủng hộ shop lần sau, hình ảnh mang tính chất nhận xu",5,
125,Cchhgfhjggffghhjhhhhzjsjsjejehehshshsbbsjajdhndnsjsjjd,5,
126,Sp rất đẹp rất tuyệt luôn ạ lai còn rẻ nữa sẽ ủng hộ shop thêm nhìu,5,
127,"Chất lượng giày với số tiền ổn áp nè, giao hàng khá nhanh, giày rộng hơn so với bình thường, thường t mang 37 giờ mua 36 vừa bon",5,
128,Giày giao nhanh. vừa siE. mang êm chân nè. must buy nha cả nhà iu.,5,
129,Giày đẹp giống hình nha. Đóng gói cũng cẩn thận có miếng xốp để giữ phom giầy. Nên đặt lùi 1 size nha mn. Nc giá rẻ mà ok ạ,5,
130,"Giày đẹp, giao hàng nhanh. Giá rẻ so với chất lượng luôn
Nhìn như auth",5,
131,Hơi bị đỉnh kkk hơn cả sự mong đợi của mình luôn tuy size hơi to hơn với size hằng ngày mình đi nhưng không sao mình thích rộng để thoái mái. Nếu các bạn muốn đi vừa chân thì lùi lại 1 tới 2 size nha.,5,
132,Shop giao hàng quá nhanh . Đóng gói cẩn thận . Sản phẩm rất đẹp hơn cả mong đơij mà giá thì rẻ . Các bạn nên mua nhé,5,
133,Giầy đẹp chất lượng sản phẩm tuyệt vời. Giao hàng nhanh chim ưng lắm nha,5,
134,"shop giao hàng nhanh, sản phẩm y như hình, dễ sử dụng, ủng hộ lần sau",5,
135,"Video, hình ảnh chỉ mang tính chất nhận xu thôii. Nhưng mà giày siêuu đẹp nha🥰",5,
136,Betjdjkskdbdkjd gất nà tuyệt vời luôn áo đẹp lắm này đáng tiền á,5,
137,Ổn ạ chị em nào thích thì hốt ngay đi ạ 💕👌🤣💕😔🤣💕🤣🤣😏😘😔👍😉😏😘✌️😏😔😘✌️😘,5,
138,Hàng đẹp xinh với giá này thì quá là ok....lên đồ cũng ra gì phếch đấyyyy.. nên mua nha mn😌😌😌,5,
139,Size 36 rất vừa vặn giầy đẹp giao hàng nhanh mọi người ủng hộ shop nhiều hơn nha ❤️,5,
140,Hàng Ok babannaix dnkansks xí ái đi dbianwnsiwbbdhxiwnwjwishbdb,5,
141,"Giày nói chung là rất đẹp nha
Giá cx oke 👌👌nhưng cứ mua đúng size nha",5,
142,Hình ảnh mang tính chất nhận xu.........................,5,
143,"Đóng gói cẩn thận,giày rất đẹp,đi êm chân,mình đi 39 nhưng đặt sz 38 đi vừa in,rất đẹp,giá rẻ mọi người nên mua ạ,cho shop 5sao🥳🥳",5,
144,"chất lượng sản phẩm ok, đóng gói chắc chắn, hình ảnh mag tính chất nhận xu",5,
145,"giày xinh,đế khá cao, màu cánh gián rất tự nhiên k bị trắng tinh",5,
146,"Giày thì vừa túi tiền , mua 115k , đóng gói cẩn thận . Đi vừa size không cần phải lùi đâu nha mọi người",5,
147,"Hàng đẹp mà tui đặt lùi 1 size ròi mà vẫn bự, với giày có nùi gì hơi khó chịu.",5,
148,Giày đẹp. Đi vừa in. Hơi cứng nhưng vs giá này thì phù hợp. Nên mua,5,
149,"Đây là lần t2 mua giày của shop vẫn rất là ưng nha 
Tuy ko có hộp nhưng vẫn không bị mất fom giày lại có thêm miếng sốp chống mất phom nên rất là ok tóm lại đáng tiền và nên mua nha 🤩🤩sau vẫn sẽ ủng hộ shop nhiều nhiều",5,
150,Giày đpej rẻ. Nên mua ạ. Jdhdbdbdhdhdhddbdbeheheheheheheheh,5,
151,Giày rộng mọi người ơi nên lùi 1 size để vừa  😝😝😝😝😝😝😝😝😝😝😝😝😝😝😝😝😝😝,5,
152,"Giày đi rất vừa chân và vô cùng xjnh xẻo ạ, mọi người nên mua nha",5,
153,Định đặt size 39 nhưng xem phần nhận xét đã lùi lại 38 nhưng vẫn rộng huhu mà mang ưng lắm nha nên mua ạ,5,
154,Sản phẩm đóng gói kĩ càng. Phù hợp với giá tiền. Nên mua…………..,5,
155,"Giày bị phần đằng sau dẫm nhưng bong mất 1 phần rồi 
Cứng đi lâu bị đau chân",5,
156,Giáy đẹp lắm . Nên mua mn ạ. Giày rộng hơn với sz mình thường đi. Các b nên lùi 1 sz. Nhưng mk lùi 1 sz rồi đi vẫn rộng,5,
157,"Rất tốt lúc đầu cứ sợ hàng feeuuu lấy về đc nha đế cứng qá 
E rất ưng nhaaa :33",5,
158,"Hàng xinhh cực luôn nha mn,shipper thân thiện,giao hàng nhanh,đóng góiii kĩ,nên muaa nkaaa",5,
159,Trời ơiii tưởng đặt trên shop thì khongg đẹp ai zè nhận được hàng rồi đẹp khongg tưởng. Mng nên đặt lùi về 1 size nhaa chứ mang nó rộng 1 sí á. Nên mua nhaa mng😍,5,
160,Giày ok lắm nha thấy mn bảo nên mua nhích xuống 1 size và mua về mang vừa in luon nha form giày sẽ hơi to nên mn mua nhớ nhích xuống nha,5,
161,Giày đẹp nha nhưng đế hơi cứng nói chung với giá này là quá xịn xò,5,
162,"Giày đẹp, giao hàng nha lắm mn, cực iuu nhaaaaa, nên mua ạ🎀🎀🎀🎀🎀🎀🎀",5,
163,Giày xinh lắm nhe mà có điều chắc phải lùi size í mn mình đi 38 mà đặt về bị rộng,5,
164,Bvusnwkeifkf về uqlwwmnsjdidkxnsbsgudke bhix whiixkdnvhd,5,
165,Giao hàng nhanh .dây giày của mình bị hơi ngắn .so với giá tiền thì chất lượng như thế cũng ok .từng mua 1 đôi 39 bị rộng mua thêm đôi nữa lùi lại sz mà vẫn bị rộng 😑,5,
166,"xinh tht sự đó mn ơii, giá như này mà dc cái sục chất lượng lắm luôn",5,
167,Sản phẩm rất ưng ý . So với giá tiền thì đẹp hơn mong đợi . Chân mình nhỏ mà đi 35 vừa in . Shop giao hàng nhanh .Thanks shop nhiều nha,5,
168,"đã nhận được hàng, đóng gói hơi xấu, chất lượng oke mà rộng hơn so với size giày bình thường",5,
169,Giày đẹp lắm nha giao nhanh. Khuyên mọi người nên mua lùi lại một size với size thường đi...................... Đáng muaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa nhaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,5,
170,Giay đẹp lắm nhung đóng gói không cẩn thận🥲🥲🥲……………………………….,5,
171,"sản phẩm oke , giao hàng nhanh 
Ủng hộ shop lần sau ạ
Giày đẹp lắm",5,
172,"Chất lượng ok nha mng, đáng tiền lm mua đi mng ơi from cứng đi mê lm nhé",5,
173,Mình mua 2 đôi mà đẹp lắm nha giao đúng hàng đúng mẫu cực đẹp và ưng,5,
174,"rất xinh nha , mua lùi 1 size nma vẫn còn rộng lém buộc chặt dây lại mang là vừaaaa",5,
175,"Mua lần 2 
giày okelaaaa
ko có chỉ thừa hay mùi gì
đẹp 
hình ảnh ko liên quan",5,
176,"Sản phẩm tuyệt vời,chất lượng nên mua lùi một size.(hình ảnh chỉ mang tính chất minh hoạ)",5,
177,Giày rất OK rất đáng mua nhé . Bbcbdjdjdjdbdbjdjdbdhdjdbđbjdjdbjdkdn,5,
178,Sản phẩm đẹp nha vừa vặn❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️😘😘😘😘😘😘😍😍😍😍😍😍😍😍😍,5,
179,"Mình ở 489/14 Mã Lò , P.Bình Hưng Hòa A , Quận Bình tân nè ,
Bò viên : 160k (ít gân)
Bò viên : 200k (nhiều gân)
Ba rọi heo : 160k/kg,
Ba chỉ bò cuộn : 220k/kg
Gà ủ muối hoa tiêu : 65k/khay nữa con
Gà ủ nuối hoa tiêu nguyên con: 220k/con
Cánh gà giữa : 140k/kg
Trứng gà non : 80k/hộp nữa kg
Sụn gà thá",5,
180,Shop giao hàng nhanh ạ. Hàng đúng mẫu ạ mà hơi rộng so vs chân e nghĩ ai muốn mang ôm chân chắc chân thì mua nhỏ hơn 1size ạ,5,
181,giày đẹp lắm nhaaaa hfĩgitxtkxkyckyckh kgiủauõtxkgcdfhv,5,
182,Sản phẩm tốt qưeryuiopkavfksmxz😜🤯😭🍓🍀123167190-/:()!&,5,
183,"[TB] Ưu đãi HOT! Tặng 50% điểm Viettel++ với thẻ nạp/thanh toán dịch vụ viễn thông lần đầu tiên trong 2 ngày 25/12/2021 và 01/01/2022 (tối đa 500.000 điểm/ngày). Sau khi nạp thẻ/thanh toán, Quý khách vui lòng soạn tin NHANDIEM gửi 9000 để xác nhận. Chúc Quý khách một Giáng sinh và năm mới nhiều ấm á",5,
184,"giày khá đẹp
bọc hơi sơ sài, có xốp giữ form 
giao hơi lâu
săn sale còn 58k",5,
185,"Đóng gói sản phẩm chắc chắn
Giày đẹp size 39 hơi rộng với chân mình",5,
186,"Giao hàng nhanh , giá rẻ lắm nha . Đóng gói chắc chắn ............",5,
187,"Giao hàng nhanh, đặt lại lần 2 mới đủ hàng
Giày rẻ chất lượng mình đã mua nhiều lần",5,
188,Giày đẹp  hjjjjjjjj. Đ d dẽggnxgnxgnxngxbgzbfzfbzthsrhsrhshrsrgagrahrshtshts,5,
189,Hàng ok kkkkkkkkkkkkkkkkkkkkkkkkkkkknnnnnnnnvffccv bv,5,
190,Rất là OK !!! Phải gọi là đỉnh của đỉnh luôn ạ ❤️ MN ủng hộ shop nhaa,5,
191,vhhhutzutxutsurfsutsirsitgsutautsitsitsitajtsjtafjat,5,
192,"Ưng quá trời ưng luôn ý, săn sale đã hời giày về hời không tưởng",5,
193,"Hàng đóng gói rất đẹp. Quả nhiên người bán đã gửi gắm rất nhiều tâm tư và tình cảm trong lúc gói hàng. Hộp không có dấu hiệu bị móp, chứng tỏ bộ phận vận chuyển đã nâng như nâng trứng, hứng như hứng hoa. Xin nghiêng mình cảm ơn vì tất cả.",5,
194,Hàng chất lượng. Đẹp kkkkkkkkkkkmmmmmmmmmmmmmmmmmkmmmmm,5,
195,[TB] Quy khach dung quen doi diem Viettel++ de nhan luu luong data mien phi su dung trong ngay hoac 30 ngay. Bam goi *098# hoac truy cap ung dung My Viettel tai https://myvt.page.link/vt10 de doi diem. LH 198 (0d),5,
196,ghjjhfgojghjoufgjkcyyruvyhcifufvocufhvgggugyuffufufyf,5,
197,Ttttttttttttttttttttttttttttttttttttttttttttttttttt,5,
198,"Mình đi sz 37 ,đặt sz35 đi vừa chân luôn ( cả tất) nên các nàng cân nhắc kĩ nha.  Hàng rất ok, đáng mua.",5,
199,"Dép đẹp lắm mọi người, nhìn cũng chắc chắn, còn mang thử xem bền không.",5,
200,Hàng giống hình. Giao hàng nhanh. Bạn nào chân 36.5 như mình nên mua 36 đi là vừa đẹp nhé.,5,
